student_assignment_grade,struc0,struc1,struc2,struc3
student675_Prompt8_1.0,0,1,4,8
student675_Integration3_1.0,4,5,3,26
student675_Prompt9_1.0,2,2,3,13
student675_Prompt4_1.0,1,2,1,6
student675_Prompt3_1.0,4,5,6,21
student675_Prompt10_1.0,2,0,2,8
student675_ePortfolio Link_1.0,0,0,0,2
student675_Prompt6_1.0,2,1,5,14
student675_Prompt7_1.0,6,2,4,16
student676_Prompt11_1.0,2,1,1,7
student676_Capstone_1.0,3,3,7,10
student676_Prompt2_1.0,1,1,2,7
student676_Prompt5_1.0,2,3,1,14
student676_Prompt3_1.0,0,0,0,2
student676_Prompt10_1.0,1,2,0,9
student676_Prompt6_1.0,1,1,3,7
student676_Integration3_1.0,1,1,2,10
student676_Prompt8_1.0,0,0,0,2
student676_Prompt4_1.0,3,1,0,9
student676_Prompt9_1.0,1,2,1,7
student676_ePortfolio Link_1.0,5,6,5,18
student677_Prompt8_1.0,0,2,1,7
student677_Integration3_1.0,1,4,2,10
student677_Prompt5_1.0,3,1,2,11
student677_Prompt4_1.0,1,5,1,16
student677_Prompt10_1.0,3,1,1,16
student677_ePortfolio Link_1.0,2,4,7,16
student678_Capstone_1.0,1,0,1,8
student678_Prompt2_1.0,1,0,1,4
student678_Prompt3_1.0,1,0,0,9
student678_Prompt9_1.0,2,0,1,9
student678_ePortfolio Link_1.0,3,2,3,10
student678_Prompt6_1.0,0,0,0,2
student678_Prompt7_1.0,6,3,2,14
student678_Prompt8_1.0,0,1,1,8
student679_ePortfolio Link_1.0,0,0,0,3
student679_Capstone_0.9,1,1,5,5
student679_Integration3_1.0,0,4,1,17
student679_Prompt5_1.0,3,4,3,16
student679_Prompt4_1.0,2,2,3,17
student679_Prompt3_1.0,4,1,1,12
student679_Prompt10_1.0,5,2,3,15
student679_Prompt9_1.0,1,1,2,15
student679_Prompt6_1.0,2,0,1,9
student679_Prompt8_1.0,1,1,2,15
student680_Prompt11_1.0,0,0,0,3
student680_Capstone_1.0,4,1,6,17
student680_Prompt2_1.0,3,6,10,23
student680_Prompt9_1.0,8,8,8,34
student680_Prompt4_1.0,4,4,4,16
student680_Prompt3_1.0,0,0,0,5
student680_Prompt10_1.0,1,1,3,7
student680_Prompt7_1.0,1,0,2,11
student680_Integration3_1.0,4,2,9,30
student680_ePortfolio Link_1.0,1,0,1,7
student681_Prompt11_1.0,2,3,4,13
student681_Capstone_1.0,0,0,10,13
student681_Prompt2_1.0,0,0,0,3
student681_Prompt5_1.0,3,0,1,14
student681_Prompt4_1.0,0,4,1,19
student681_Prompt3_1.0,3,1,1,11
student681_Prompt10_1.0,2,3,2,13
student681_Prompt9_1.0,3,2,3,21
student681_Prompt6_1.0,2,0,0,10
student681_Prompt7_1.0,2,1,0,16
student681_Prompt8_1.0,0,0,0,2
student682_ePortfolio Link_1.0,1,0,2,12
student682_Capstone_1.0,7,4,15,29
student682_Prompt2_1.0,3,4,5,15
student682_Prompt5_1.0,1,1,0,11
student682_Prompt4_1.0,1,1,0,7
student682_Prompt3_1.0,0,0,0,5
student682_Prompt10_1.0,6,2,2,14
student682_Prompt9_1.0,3,2,1,12
student682_Prompt6_1.0,4,0,3,16
student682_Integration3_1.0,0,1,3,15
student682_Prompt8_1.0,0,0,0,5
student683_Prompt11_1.0,3,2,1,8
student683_Capstone_0.9,3,3,7,13
student683_Prompt2_1.0,2,3,4,11
student683_Prompt5_1.0,4,2,4,19
student683_Prompt3_1.0,1,0,2,9
student683_Prompt10_1.0,0,0,0,9
student683_Prompt6_0.0,0,0,0,8
student683_Integration3_0.9,2,4,3,16
student683_Prompt8_1.0,0,0,0,5
student683_Prompt4_1.0,0,0,0,3
student683_Prompt9_1.0,2,1,3,14
student683_ePortfolio Link_1.0,0,0,0,2
student683_Prompt7_1.0,5,3,0,15
student684_Capstone_1.0,7,5,10,23
student684_Prompt2_1.0,3,2,6,28
student684_Prompt5_1.0,3,1,0,10
student684_Prompt3_1.0,5,1,1,13
student684_Prompt10_1.0,5,3,2,16
student684_Prompt6_1.0,2,0,0,8
student684_Integration3_1.0,0,0,0,2
student684_Prompt8_1.0,2,2,3,11
student684_Prompt4_1.0,2,1,0,12
student684_Prompt9_1.0,2,0,1,5
student684_ePortfolio Link_1.0,1,4,2,25
student684_Prompt7_1.0,3,0,2,11
student685_Prompt8_1.0,0,1,1,9
student685_Prompt2_1.0,2,3,4,15
student685_Prompt5_1.0,0,0,0,7
student685_Prompt4_1.0,4,1,3,19
student685_Prompt3_1.0,0,0,0,2
student685_Prompt10_1.0,1,1,1,8
student685_Prompt9_1.0,2,0,1,9
student685_Prompt6_1.0,4,1,2,16
student685_Prompt7_1.0,4,4,3,17
student685_ePortfolio Link_1.0,0,0,0,7
student686_Capstone_1.0,0,0,0,4
student686_Integration3_1.0,0,0,0,2
student686_Prompt5_1.0,1,0,2,17
student686_Prompt4_1.0,3,1,0,10
student686_Prompt3_1.0,2,0,3,11
student686_Prompt9_1.0,2,1,2,9
student686_ePortfolio Link_1.0,0,0,0,3
student686_Prompt7_1.0,3,2,4,16
student686_Prompt8_1.0,2,2,1,13
student687_ePortfolio Link_1.0,1,0,0,10
student687_Capstone_1.0,7,3,8,19
student687_Prompt2_1.0,5,4,6,21
student687_Prompt5_1.0,4,4,1,8
student687_Prompt3_1.0,0,0,0,2
student687_Integration3_0.9,4,5,4,26
student687_Prompt9_1.0,0,0,1,7
student687_Prompt6_1.0,0,0,0,2
student687_Prompt8_1.0,6,4,8,24
student688_Capstone_1.0,2,6,10,31
student688_Prompt2_1.0,3,3,4,7
student688_Prompt4_1.0,2,4,5,15
student688_Prompt3_1.0,3,2,5,19
student688_Prompt9_1.0,1,2,1,10
student688_Prompt6_1.0,0,0,0,5
student688_Prompt7_1.0,3,1,3,7
student688_Prompt8_1.0,1,2,2,9
student689_Prompt11_1.0,4,1,1,9
student689_Capstone_1.0,3,3,9,16
student689_Prompt2_1.0,3,3,10,44
student689_Prompt5_1.0,7,4,2,23
student689_Prompt3_1.0,5,4,1,10
student689_Prompt10_1.0,4,4,7,26
student689_ePortfolio Link_1.0,0,0,0,4
student689_Prompt6_1.0,4,1,2,13
student689_Integration3_1.0,1,3,0,18
student689_Prompt8_1.0,4,3,4,24
student690_ePortfolio Link_1.0,0,0,0,5
student690_Capstone_1.0,0,0,0,1
student690_Integration3_0.9,2,5,4,21
student690_Prompt5_1.0,3,1,2,12
student690_Prompt3_1.0,2,0,0,10
student690_Prompt10_1.0,2,2,1,6
student690_Prompt9_1.0,0,0,0,8
student690_Prompt6_1.0,2,0,5,15
student690_Prompt7_1.0,2,2,2,11
student690_Prompt8_1.0,0,0,1,9
student691_Prompt11_1.0,3,4,5,11
student691_Prompt8_1.0,4,3,5,19
student691_Prompt2_1.0,1,1,5,10
student691_Prompt5_1.0,1,2,3,10
student691_Prompt4_1.0,2,2,4,10
student691_Prompt3_1.0,2,2,0,12
student691_Prompt10_1.0,0,0,0,2
student691_Prompt9_1.0,7,4,11,22
student691_Prompt6_1.0,1,0,1,6
student691_Prompt7_1.0,2,2,2,13
student691_ePortfolio Link_1.0,1,0,3,14
student692_ePortfolio Link_1.0,3,0,2,15
student692_Capstone_1.0,0,0,0,2
student692_Prompt2_1.0,2,3,4,9
student692_Prompt5_1.0,4,2,0,12
student692_Prompt4_1.0,1,1,0,4
student692_Prompt3_1.0,0,0,0,5
student692_Prompt10_1.0,1,1,1,7
student692_Prompt7_1.0,3,2,2,13
student692_Prompt6_1.0,5,4,2,27
student692_Integration3_1.0,2,5,4,19
student692_Prompt8_1.0,0,1,1,8
student693_ePortfolio Link_1.0,1,0,2,7
student693_Capstone_1.0,1,1,3,9
student693_Integration3_1.0,3,5,9,33
student693_Prompt5_1.0,2,3,2,18
student693_Prompt3_1.0,0,0,0,6
student693_Prompt10_1.0,1,2,3,10
student693_Prompt9_1.0,2,3,1,11
student693_Prompt6_1.0,1,3,2,12
student693_Prompt7_1.0,2,0,1,10
student693_Prompt8_1.0,1,2,2,10
student694_Prompt8_1.0,0,1,3,9
student694_Prompt2_1.0,3,4,11,35
student694_Prompt5_1.0,2,0,1,10
student694_Prompt7_1.0,5,3,4,18
student694_Prompt3_1.0,3,2,3,12
student694_Prompt10_1.0,5,4,4,14
student694_Prompt9_1.0,3,3,2,26
student694_Prompt6_1.0,3,1,3,13
student694_Integration3_1.0,2,3,0,26
student694_ePortfolio Link_1.0,0,0,0,3
student695_ePortfolio Link_1.0,4,2,6,22
student695_Prompt11_1.0,1,2,2,7
student695_Capstone_1.0,3,3,9,18
student695_Integration3_1.0,3,6,3,21
student695_Prompt5_1.0,0,1,3,15
student695_Prompt4_1.0,3,3,2,18
student695_Prompt10_1.0,3,3,3,11
student695_Prompt9_1.0,4,2,3,10
student695_Prompt6_1.0,1,0,0,13
student695_Prompt7_1.0,3,0,1,10
student695_Prompt8_1.0,0,2,2,8
student696_Prompt11_1.0,3,2,1,11
student696_Capstone_1.0,7,4,14,20
student696_Prompt2_1.0,1,3,3,13
student696_Prompt9_1.0,2,2,2,13
student696_Prompt4_1.0,0,0,0,9
student696_Prompt3_1.0,0,0,0,6
student696_Integration3_0.9,1,2,3,12
student696_ePortfolio Link_1.0,1,0,0,6
student696_Prompt7_1.0,4,1,1,16
student697_Prompt8_1.0,6,4,3,16
student697_Integration3_1.0,5,7,8,38
student697_Prompt9_1.0,4,4,3,19
student697_Prompt3_1.0,2,2,3,20
student697_Prompt2_1.0,2,1,4,9
student697_ePortfolio Link_1.0,0,0,0,7
student697_Prompt6_1.0,1,0,0,6
student698_ePortfolio Link_1.0,0,0,0,2
student698_Prompt6_1.0,6,3,0,22
student698_Prompt7_0.0,6,7,4,33
student698_Prompt5_1.0,3,2,0,11
student698_Prompt3_1.0,0,0,0,2
student699_Prompt11_1.0,2,3,3,14
student699_Capstone_1.0,1,2,10,11
student699_Integration3_1.0,0,1,0,13
student699_Prompt5_1.0,2,1,0,7
student699_Prompt4_1.0,2,1,1,18
student699_Prompt3_1.0,1,0,0,4
student699_Prompt9_1.0,3,0,4,14
student699_ePortfolio Link_1.0,0,0,0,2
student699_Prompt7_1.0,4,1,3,12
student699_Prompt8_1.0,2,2,2,12
student700_ePortfolio Link_1.0,2,2,0,10
student700_Capstone_1.0,9,4,20,38
student700_Prompt2_1.0,1,2,5,10
student700_Prompt5_1.0,2,1,0,8
student700_Prompt4_1.0,0,3,2,8
student700_Prompt3_1.0,0,0,0,2
student700_Integration3_1.0,6,8,6,36
student700_Prompt9_1.0,2,2,2,17
student700_Prompt6_1.0,0,0,0,5
student700_Prompt7_1.0,4,0,3,12
student700_Prompt8_1.0,4,0,5,19
student701_Prompt11_1.0,0,0,5,7
student701_Capstone_1.0,0,0,5,7
student701_Prompt2_1.0,1,1,6,10
student701_Prompt5_1.0,4,1,5,22
student701_Prompt3_1.0,0,0,0,2
student701_Prompt10_1.0,3,2,4,11
student701_Prompt9_1.0,5,2,2,12
student701_Prompt6_1.0,2,6,4,18
student701_Integration3_1.0,1,2,0,9
student701_Prompt8_1.0,3,0,4,10
student702_ePortfolio Link_1.0,0,0,0,2
student702_Capstone_0.9,3,2,3,14
student702_Prompt2_1.0,3,3,4,15
student702_Prompt5_1.0,6,3,0,16
student702_Prompt4_1.0,3,1,0,9
student702_Prompt3_1.0,0,0,0,4
student702_Prompt10_1.0,2,1,1,8
student702_Prompt9_1.0,4,0,1,12
student702_Prompt6_1.0,3,5,3,18
student702_Prompt7_1.0,5,2,7,29
student702_Prompt8_0.0,1,1,1,6
student703_Capstone_1.0,1,1,17,18
student703_Integration3_1.0,0,1,2,21
student703_Prompt5_1.0,1,1,0,9
student703_Prompt4_1.0,5,4,3,21
student703_Prompt10_1.0,1,1,1,4
student703_Prompt9_1.0,2,0,2,18
student703_Prompt6_1.0,1,0,0,5
student703_Prompt7_1.0,2,0,1,7
student703_Prompt8_1.0,1,1,2,12
student704_Prompt7_1.0,2,1,2,8
student704_Capstone_1.0,1,1,5,5
student704_Prompt2_1.0,1,2,3,16
student704_Prompt5_1.0,2,0,3,15
student704_Prompt4_1.0,1,1,1,11
student704_Prompt3_1.0,2,2,0,11
student704_Prompt10_1.0,0,0,0,5
student704_Prompt9_1.0,3,3,0,13
student704_Prompt6_1.0,3,1,2,11
student704_Integration3_1.0,0,0,1,12
student704_ePortfolio Link_1.0,0,0,0,3
student705_Prompt11_1.0,0,0,0,4
student705_Capstone_1.0,3,3,19,24
student705_Integration3_1.0,1,1,1,12
student705_Prompt5_1.0,2,1,2,11
student705_Prompt4_1.0,4,1,1,18
student705_Prompt3_1.0,2,2,4,20
student705_Prompt10_1.0,4,3,7,17
student705_ePortfolio Link_1.0,2,4,5,17
student705_Prompt6_1.0,1,0,0,5
student705_Prompt7_1.0,3,4,4,14
student706_Capstone_1.0,1,1,5,8
student706_Prompt2_1.0,1,0,2,5
student706_Prompt5_1.0,1,1,1,10
student706_Prompt3_1.0,1,1,1,8
student706_Prompt10_1.0,2,3,1,8
student706_Prompt6_1.0,1,0,1,6
student706_Integration3_1.0,1,4,1,21
student706_Prompt8_1.0,2,2,2,13
student706_Prompt4_1.0,2,1,0,10
student706_Prompt9_1.0,0,0,2,10
student706_ePortfolio Link_1.0,0,0,0,4
student706_Prompt7_1.0,3,1,1,8
student707_Capstone_1.0,1,1,3,8
student707_Integration3_1.0,0,1,1,23
student707_Prompt5_1.0,2,2,0,9
student707_Prompt4_1.0,2,1,1,19
student707_Prompt3_1.0,5,2,2,16
student707_Prompt9_1.0,3,0,2,17
student707_ePortfolio Link_1.0,1,0,0,5
student707_Prompt7_1.0,3,2,5,23
student707_Prompt8_1.0,0,1,1,13
student708_ePortfolio Link_1.0,1,0,1,8
student708_Capstone_1.0,1,1,6,9
student708_Prompt2_1.0,3,3,4,9
student708_Prompt5_1.0,3,2,0,11
student708_Prompt4_1.0,0,0,0,3
student708_Prompt3_1.0,0,0,2,4
student708_Prompt10_1.0,4,2,1,12
student708_Prompt7_1.0,3,1,0,9
student708_Prompt9_1.0,2,2,1,10
student708_Integration3_1.0,0,0,0,2
student708_Prompt8_1.0,3,0,3,9
student709_Capstone_1.0,5,5,17,22
student709_Prompt2_1.0,6,3,5,22
student709_Prompt5_1.0,2,2,0,10
student709_Prompt3_1.0,0,0,0,5
student709_Prompt10_1.0,6,2,3,20
student709_Prompt6_1.0,3,4,4,15
student709_Integration3_1.0,1,2,2,18
student709_Prompt8_1.0,1,2,4,16
student709_Prompt4_1.0,2,2,0,16
student709_Prompt9_1.0,8,3,6,27
student709_ePortfolio Link_1.0,0,0,0,2
student709_Prompt7_1.0,3,0,3,13
student710_Prompt11_1.0,4,3,2,15
student710_Capstone_1.0,0,2,8,10
student710_Prompt2_1.0,1,1,7,22
student710_Prompt5_1.0,2,0,1,11
student710_Prompt3_1.0,1,0,0,6
student710_Prompt10_1.0,3,4,3,15
student710_Prompt6_1.0,2,0,2,10
student710_Integration3_1.0,3,4,1,15
student710_Prompt8_1.0,5,2,2,12
student710_Prompt4_1.0,1,1,1,19
student710_Prompt9_1.0,2,0,1,9
student710_ePortfolio Link_1.0,0,0,0,3
student710_Prompt7_1.0,0,0,0,5
student711_Prompt8_1.0,2,2,1,14
student711_Integration3_1.0,3,7,4,24
student711_Prompt5_1.0,3,1,6,21
student711_Prompt4_1.0,2,4,2,20
student711_Prompt10_1.0,4,2,3,20
student711_Prompt9_1.0,2,3,1,13
student711_Prompt6_1.0,3,1,1,14
student711_Prompt7_1.0,3,2,2,17
student711_ePortfolio Link_1.0,0,0,0,4
student712_Prompt8_1.0,0,0,0,4
student712_Prompt2_1.0,0,0,1,13
student712_Prompt5_1.0,2,3,7,15
student712_Prompt4_1.0,3,1,0,10
student712_Prompt3_1.0,0,0,0,4
student712_Prompt9_1.0,1,3,1,11
student712_ePortfolio Link_1.0,0,0,0,2
student712_Prompt6_1.0,6,4,4,28
student712_Prompt7_1.0,0,0,0,4
student713_Prompt11_1.0,0,0,0,2
student713_Prompt8_1.0,2,2,7,16
student713_Prompt2_1.0,8,7,10,33
student713_Prompt5_1.0,1,1,0,9
student713_Prompt3_1.0,0,0,0,2
student713_Prompt10_1.0,9,7,8,24
student713_ePortfolio Link_1.0,3,1,2,14
student713_Prompt6_1.0,0,0,0,2
student713_Integration3_0.9,4,3,3,35
student714_Integration3_1.0,3,8,3,47
student714_Prompt9_1.0,0,0,0,4
student714_Prompt4_1.0,0,0,0,7
student714_Prompt3_1.0,2,0,3,20
student714_Prompt2_1.0,5,6,13,42
student714_ePortfolio Link_1.0,5,5,1,20
student715_Prompt7_1.0,3,0,2,8
student715_Prompt8_1.0,2,3,2,13
student715_Prompt2_1.0,0,0,2,4
student715_Prompt5_1.0,5,3,5,23
student715_Prompt4_1.0,2,3,3,16
student715_Prompt3_1.0,1,1,2,11
student715_Prompt10_1.0,1,1,1,5
student715_Prompt9_1.0,4,3,4,16
student715_Prompt6_1.0,1,0,0,5
student715_Integration3_0.9,0,2,0,20
student715_ePortfolio Link_1.0,0,0,0,3
student716_Prompt11_1.0,1,1,1,7
student716_Prompt8_1.0,1,2,2,12
student716_Integration3_1.0,1,2,2,16
student716_Prompt5_1.0,2,0,2,20
student716_Prompt4_1.0,1,1,2,19
student716_Prompt10_1.0,0,0,0,5
student716_Prompt9_1.0,3,1,2,12
student717_Prompt11_1.0,4,1,3,13
student717_Prompt8_1.0,0,1,1,11
student717_Integration3_1.0,0,1,0,15
student717_Prompt5_1.0,2,0,1,8
student717_Prompt4_1.0,3,5,5,16
student717_Prompt3_1.0,2,1,3,9
student717_Prompt10_1.0,1,1,2,16
student717_Prompt9_1.0,2,1,3,11
student717_Prompt6_1.0,2,1,1,6
student717_Prompt7_1.0,3,3,1,11
student718_Prompt11_1.0,3,3,4,13
student718_Prompt8_1.0,1,1,2,19
student718_Prompt2_1.0,2,1,0,9
student718_Prompt5_1.0,3,4,4,15
student718_Prompt4_1.0,3,4,1,20
student718_Prompt3_1.0,1,2,1,7
student718_Prompt10_1.0,2,1,1,6
student718_Prompt9_1.0,3,3,2,18
student718_Prompt6_1.0,1,0,1,10
student718_Integration3_1.0,2,4,3,17
student718_ePortfolio Link_1.0,1,0,0,7
student719_Prompt11_1.0,0,0,0,2
student719_Capstone_0.9,0,0,5,5
student719_Prompt2_1.0,1,0,1,6
student719_Prompt5_1.0,0,0,0,4
student719_Prompt4_0.9,4,5,4,26
student719_Prompt3_1.0,1,1,3,9
student719_Prompt10_1.0,0,0,0,2
student719_ePortfolio Link_1.0,0,0,6,12
student719_Prompt6_1.0,0,0,0,2
student719_Prompt7_1.0,4,3,7,24
student719_Prompt8_1.0,5,4,5,19
student720_Capstone_1.0,6,3,6,20
student720_Prompt2_1.0,3,2,5,24
student720_Prompt5_1.0,2,0,1,10
student720_Prompt4_1.0,1,1,0,7
student720_Prompt3_1.0,3,2,2,14
student720_Prompt10_1.0,0,0,1,6
student720_Prompt7_1.0,3,1,2,10
student720_Prompt6_1.0,1,0,1,7
student720_Integration3_1.0,3,3,2,16
student720_ePortfolio Link_1.0,0,0,0,3
student721_Prompt8_1.0,1,2,2,8
student721_Prompt2_1.0,0,1,1,13
student721_Prompt4_1.0,6,6,3,22
student721_Prompt3_1.0,0,0,0,2
student721_Prompt9_1.0,1,0,1,9
student721_Prompt6_1.0,2,0,2,11
student721_Prompt7_1.0,3,1,4,9
student722_Prompt11_1.0,0,0,0,4
student722_Prompt8_1.0,0,0,0,2
student722_Integration3_0.9,0,1,0,11
student722_Prompt5_1.0,2,1,0,8
student722_Prompt4_1.0,3,2,0,10
student722_Prompt3_1.0,3,1,0,10
student722_Prompt10_1.0,1,1,3,8
student722_Prompt9_1.0,9,6,6,31
student722_Prompt6_1.0,7,2,1,17
student722_Prompt7_1.0,0,0,0,4
student722_ePortfolio Link_1.0,2,1,2,9
student723_Integration3_1.0,2,2,5,24
student723_Prompt5_1.0,2,0,1,11
student723_Prompt4_1.0,2,2,1,12
student723_Prompt3_1.0,1,1,2,8
student723_Prompt2_1.0,6,3,7,26
student723_ePortfolio Link_1.0,0,0,0,4
student723_Prompt9_1.0,1,2,0,14
student723_Prompt7_1.0,6,2,0,17
student724_Prompt11_1.0,0,0,0,2
student724_Capstone_1.0,6,2,4,15
student724_Prompt2_0.5,1,1,3,7
student724_Prompt9_1.0,6,5,2,12
student724_Prompt4_0.5,2,2,0,7
student724_Integration3_0.6,2,2,2,24
student724_ePortfolio Link_1.0,0,0,0,5
student724_Prompt6_1.0,0,0,2,4
student724_Prompt7_1.0,2,1,0,15
student724_Prompt8_1.0,4,4,2,13
student725_Prompt11_1.0,0,0,0,2
student725_Integration3_1.0,0,0,1,11
student725_Prompt4_1.0,3,2,2,17
student725_Prompt10_1.0,1,1,3,7
student725_Prompt2_1.0,3,2,7,16
student725_ePortfolio Link_1.0,0,0,2,4
student725_Prompt6_1.0,2,0,0,6
student726_Prompt11_1.0,0,0,2,10
student726_Capstone_1.0,1,2,1,11
student726_Prompt2_1.0,3,6,6,18
student726_Prompt5_1.0,2,2,1,12
student726_Prompt3_1.0,2,1,0,8
student726_Prompt10_1.0,4,4,3,13
student726_Prompt6_1.0,0,1,0,12
student726_Prompt8_1.0,2,1,1,11
student726_Prompt4_1.0,4,3,3,29
student726_Prompt9_1.0,10,5,6,27
student726_ePortfolio Link_1.0,3,3,2,24
student726_Prompt7_1.0,6,1,1,14
student727_Capstone_1.0,3,2,10,20
student727_Prompt2_1.0,1,0,1,6
student727_Prompt5_1.0,3,1,3,12
student727_Prompt4_1.0,3,3,3,13
student727_Prompt3_1.0,2,0,0,10
student727_Prompt10_1.0,5,4,9,27
student727_Prompt7_1.0,3,3,6,9
student727_Prompt6_1.0,1,0,1,6
student727_Integration3_1.0,2,1,4,15
student727_Prompt8_1.0,0,1,1,8
student728_Capstone_1.0,1,2,7,16
student728_Prompt2_0.8,1,2,3,9
student728_Prompt5_1.0,0,0,0,6
student728_Prompt3_1.0,0,0,0,2
student728_Prompt10_1.0,0,0,0,4
student728_Prompt6_1.0,0,0,0,2
student728_Integration3_1.0,4,4,1,26
student728_Prompt8_1.0,9,6,5,37
student728_Prompt4_1.0,4,3,0,12
student728_Prompt9_1.0,0,0,0,3
student728_ePortfolio Link_1.0,1,0,2,9
student728_Prompt7_1.0,0,0,0,4
student729_Capstone_0.9,6,5,10,15
student729_Prompt2_1.0,1,3,6,15
student729_Prompt5_1.0,3,2,2,8
student729_Prompt4_1.0,0,0,1,5
student729_Prompt3_1.0,0,0,1,8
student729_Integration3_0.9,7,8,3,34
student729_ePortfolio Link_0.5,2,2,3,12
student729_Prompt6_1.0,0,0,2,5
student729_Prompt7_1.0,3,1,0,10
student729_Prompt8_1.0,3,3,2,14
student730_Prompt11_1.0,2,2,2,8
student730_Capstone_1.0,6,6,7,19
student730_Prompt2_1.0,2,1,5,16
student730_Prompt5_1.0,1,1,0,6
student730_Prompt4_1.0,3,1,2,19
student730_Prompt3_1.0,3,1,1,9
student730_Prompt10_1.0,2,1,1,5
student730_Prompt7_1.0,3,0,2,16
student730_Prompt9_1.0,3,0,2,13
student730_Integration3_1.0,6,3,1,21
student731_Prompt8_1.0,2,2,3,16
student731_Prompt2_1.0,4,4,9,27
student731_Prompt5_1.0,2,0,1,10
student731_Prompt3_1.0,1,1,2,10
student731_Prompt10_1.0,3,2,1,15
student731_Prompt9_1.0,2,2,0,15
student731_Prompt6_1.0,3,2,1,11
student731_Integration3_1.0,2,4,1,32
student732_Prompt11_1.0,1,2,1,9
student732_Integration3_1.0,4,6,9,36
student732_Prompt5_1.0,4,9,2,21
student732_Prompt4_1.0,0,0,0,5
student732_Prompt3_1.0,1,0,0,10
student732_Prompt10_1.0,2,2,3,9
student732_ePortfolio Link_1.0,0,0,0,5
student732_Prompt9_1.0,1,1,6,10
student732_Prompt7_1.0,3,1,5,14
student733_Capstone_1.0,0,0,0,10
student733_Prompt2_1.0,2,4,9,46
student733_Prompt5_1.0,4,0,4,19
student733_Prompt3_1.0,2,2,0,12
student733_Prompt10_1.0,1,1,1,8
student733_Prompt6_1.0,5,3,6,23
student733_Integration3_1.0,2,9,9,24
student733_Prompt8_1.0,1,3,3,19
student733_Prompt4_1.0,1,2,1,12
student733_Prompt9_1.0,1,2,2,19
student733_ePortfolio Link_1.0,0,0,0,7
student733_Prompt7_1.0,3,3,1,10
student734_Prompt11_1.0,0,0,0,6
student734_Prompt8_0.9,1,2,2,9
student734_Prompt2_1.0,1,0,2,7
student734_Prompt5_1.0,2,2,2,13
student734_Prompt7_1.0,6,2,4,31
student734_Prompt3_1.0,3,1,0,15
student734_Prompt10_0.9,6,5,5,16
student734_ePortfolio Link_1.0,1,2,3,16
student734_Prompt6_1.0,3,1,1,7
student734_Integration3_1.0,1,1,3,17
student735_Prompt2_1.0,0,0,2,12
student735_Prompt4_1.0,4,4,4,17
student735_Prompt10_1.0,2,2,0,11
student735_ePortfolio Link_1.0,1,3,7,23
student735_Prompt6_1.0,2,2,2,12
student735_Integration3_1.0,1,6,3,32
student736_Capstone_1.0,0,0,5,8
student736_Integration3_1.0,3,3,5,26
student736_Prompt9_1.0,0,0,2,4
student736_Prompt4_1.0,1,1,4,13
student736_Prompt2_1.0,1,0,2,14
student736_ePortfolio Link_1.0,2,2,6,22
student736_Prompt6_1.0,1,0,0,5
student736_Prompt8_1.0,1,1,0,11
student737_Prompt11_1.0,0,0,0,5
student737_Prompt8_1.0,4,1,1,8
student737_Prompt9_1.0,7,3,3,18
student737_Integration3_1.0,5,5,4,26
student737_Prompt5_1.0,2,3,0,11
student737_Prompt4_1.0,2,2,0,10
student737_Prompt3_1.0,0,0,0,2
student737_Prompt10_1.0,1,1,1,7
student737_Prompt1_1.0,0,0,0,2
student737_Prompt6_1.0,2,0,1,7
student737_Prompt7_1.0,2,1,2,11
student738_Prompt11_1.0,1,5,7,17
student738_Prompt8_1.0,3,0,2,17
student738_Prompt2_1.0,2,0,12,23
student738_Prompt9_1.0,4,2,5,13
student738_Prompt4_1.0,2,2,4,17
student738_Integration3_1.0,1,5,8,21
student738_ePortfolio Link_1.0,1,0,0,5
student738_Prompt6_1.0,2,0,0,9
student739_Capstone_1.0,1,1,3,8
student739_Prompt2_1.0,3,2,7,17
student739_Prompt9_1.0,5,1,5,19
student739_Prompt4_1.0,2,1,1,17
student739_Prompt3_1.0,0,0,0,2
student739_Prompt10_1.0,4,3,9,26
student739_Prompt7_1.0,4,1,5,21
student739_Prompt6_1.0,4,1,3,19
student739_Integration3_1.0,1,1,8,21
student739_Prompt8_1.0,2,3,6,18
student740_Prompt11_0.0,4,3,4,17
student740_Capstone_1.0,4,7,14,34
student740_Prompt2_1.0,4,3,5,20
student740_Prompt9_1.0,5,5,6,21
student740_Prompt4_1.0,2,3,2,24
student740_Prompt3_1.0,0,0,1,10
student740_Prompt10_1.0,5,3,2,11
student740_Prompt7_1.0,0,0,0,5
student740_Integration3_1.0,7,11,5,36
student740_ePortfolio Link_1.0,2,0,2,9
student741_Prompt8_1.0,3,1,1,12
student741_Prompt2_1.0,0,0,0,5
student741_Prompt5_1.0,4,2,1,14
student741_Prompt4_1.0,0,0,0,2
student741_Prompt3_1.0,0,0,0,2
student741_Prompt10_1.0,4,3,4,10
student741_Prompt9_1.0,4,2,1,10
student741_Prompt6_1.0,0,0,0,2
student741_Integration3_0.9,7,6,1,30
student741_ePortfolio Link_1.0,2,2,0,9
student742_Prompt11_1.0,1,2,1,13
student742_Capstone_1.0,1,2,6,11
student742_Prompt2_1.0,1,0,3,8
student742_Prompt4_1.0,1,1,1,11
student742_Prompt3_1.0,2,0,0,8
student742_Prompt10_1.0,1,1,1,12
student742_ePortfolio Link_1.0,1,1,7,22
student742_Prompt6_1.0,2,0,0,10
student742_Prompt7_1.0,3,0,0,10
