student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student683_Prompt5_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student683_Capstone_0.9,9,2,0,0,0,0,2,0,0,0,0,0,0,0
student683_Prompt2_1.0,17,1,0,0,0,0,5,0,1,2,0,1,0,0
student683_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student683_Prompt11_0.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student683_Integration3_0.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student684_Prompt7_1.0,11,2,0,0,0,0,0,5,3,0,0,0,0,0
student684_Prompt9_1.0,11,3,0,0,0,0,2,0,0,0,0,0,7,0
student684_Prompt6_1.0,5,0,0,0,1,0,1,0,4,0,0,0,0,0
student684_Prompt10_1.0,14,5,0,0,0,0,0,0,0,0,0,0,0,0
student684_Prompt4_1.0,4,0,0,0,0,0,0,0,5,0,0,0,0,0
student684_Prompt8_1.0,16,2,0,0,0,0,0,0,0,0,0,0,0,0
student684_Prompt5_1.0,10,2,11,0,0,0,0,0,2,0,0,0,0,0
student684_Capstone_1.0,10,5,0,0,0,0,2,0,0,0,0,0,0,0
student684_Prompt2_1.0,9,2,0,0,0,0,0,0,1,4,0,0,0,0
student684_Prompt3_1.0,8,2,0,0,0,0,0,0,0,0,1,3,0,0
student684_Prompt11_1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
student684_Integration3_1.0,6,1,0,0,0,0,0,0,3,0,0,0,0,0
student685_Prompt5_1.0,5,6,6,0,0,0,1,0,8,0,0,2,0,0
student685_Capstone_0.9,14,11,0,0,0,0,4,0,1,0,0,0,0,0
student685_Prompt7_1.0,2,3,0,0,0,0,0,10,3,0,0,1,0,0
student685_Prompt9_1.0,4,2,0,0,0,0,0,0,1,0,0,1,9,0
student685_Prompt6_1.0,7,2,0,0,5,0,0,0,2,0,0,1,0,0
student685_Prompt10_1.0,11,6,0,0,0,0,2,0,0,0,0,0,0,0
student685_Prompt3_1.0,5,2,0,0,0,0,0,0,3,0,5,2,0,0
student685_Integration3_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student685_Prompt4_1.0,4,1,0,0,0,0,0,0,11,0,0,1,0,0
student685_Prompt2_1.0,18,5,0,0,0,0,8,0,3,0,0,7,0,0
student685_Prompt8_1.0,8,2,0,0,0,0,0,0,0,0,0,2,0,0
student686_Prompt5_1.0,5,1,0,0,0,0,0,0,7,0,0,0,0,0
student686_Capstone_0.9,5,7,0,0,0,0,0,0,1,0,0,0,0,0
student686_Prompt7_1.0,13,2,0,0,0,0,1,6,9,0,0,0,0,0
student686_Prompt9_1.0,20,2,0,0,0,0,0,0,1,0,0,0,6,0
student686_Prompt6_1.0,24,3,4,0,0,0,4,0,5,2,0,3,0,0
student686_Prompt10_1.0,11,8,0,0,0,0,0,0,0,0,0,1,5,0
student686_Prompt3_1.0,7,1,0,0,0,0,0,0,1,4,0,0,0,0
student686_Integration3_0.9,5,2,4,0,0,0,0,0,1,0,0,1,0,0
student686_Prompt4_1.0,15,4,0,0,0,0,0,0,0,0,2,4,0,0
student686_Prompt2_1.0,12,2,0,0,0,0,6,0,0,0,0,0,0,0
student686_Prompt8_1.0,5,1,0,0,0,0,0,3,0,0,0,0,0,0
student687_Prompt5_1.0,8,2,5,0,0,0,2,0,2,0,0,0,0,0
student687_Capstone_0.9,6,11,0,0,0,0,0,0,0,0,0,0,0,0
student687_Prompt7_1.0,8,1,0,0,0,0,3,5,1,0,0,1,0,0
student687_Prompt9_1.0,4,1,0,0,0,0,2,0,2,0,0,0,7,0
student687_Prompt10_1.0,21,12,0,0,0,0,0,0,1,0,0,1,0,0
student687_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student687_Prompt11_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student687_Prompt4_1.0,9,4,0,0,0,0,2,0,6,0,2,1,0,0
student687_Prompt2_1.0,9,3,0,0,0,0,8,0,0,0,1,3,0,0
student687_Integration3_1.0,18,1,3,0,0,0,2,0,2,0,0,1,0,0
student687_Prompt8_1.0,12,1,0,0,0,0,2,0,1,0,0,0,0,0
student688_Prompt5_1.0,4,2,9,0,0,0,0,0,2,0,0,1,0,0
student688_Prompt4_1.0,9,2,0,0,0,0,3,0,10,0,0,1,0,0
student688_Prompt7_1.0,5,1,0,0,0,0,1,4,0,0,0,1,0,0
student688_Prompt9_1.0,8,5,0,0,0,0,1,0,2,0,0,1,7,0
student688_Prompt6_1.0,5,1,0,0,2,0,1,0,2,0,0,0,0,0
student688_Prompt10_1.0,12,14,0,0,0,0,0,0,2,0,0,0,5,0
student688_Prompt3_1.0,2,2,0,0,0,0,0,0,0,0,1,2,0,0
student688_Prompt11_1.0,16,7,0,1,0,0,0,0,6,0,0,0,0,0
student688_Integration3_1.0,17,2,1,0,0,0,6,0,9,0,0,0,0,0
student688_Prompt2_1.0,16,3,0,0,0,0,9,0,3,3,0,3,0,0
student688_Prompt8_1.0,16,3,0,0,0,0,2,0,0,0,0,1,0,0
student689_Prompt7_1.0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
student689_Prompt9_1.0,11,1,0,0,0,0,0,1,0,0,0,0,0,0
student689_Prompt6_1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
student689_Prompt10_1.0,6,1,0,0,0,0,0,0,0,0,0,0,8,0
student689_Prompt4_1.0,6,3,0,0,0,0,0,0,0,0,3,0,0,0
student689_Prompt8_1.0,5,1,0,0,0,0,0,6,0,0,0,0,0,0
student689_Prompt5_1.0,12,2,1,0,0,0,0,0,7,0,0,0,0,0
student689_Capstone_1.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
student689_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student689_Prompt3_1.0,5,1,0,0,0,0,0,0,1,2,0,3,0,0
student689_Prompt11_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student689_Integration3_1.0,16,4,4,0,0,0,1,0,8,0,0,5,0,0
student690_Prompt5_1.0,11,0,0,0,0,0,1,0,5,0,0,0,0,0
student690_Capstone_0.9,7,4,0,0,0,0,0,0,0,0,0,0,0,0
student690_Prompt7_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student690_Prompt9_1.0,28,2,0,1,0,0,0,0,0,0,0,0,0,0
student690_Prompt6_1.0,7,1,0,0,4,0,0,0,2,0,0,0,0,0
student690_Prompt10_1.0,7,1,0,0,0,0,0,0,0,0,0,0,5,0
student690_Prompt3_1.0,8,0,0,0,0,0,3,0,3,0,0,1,0,0
student690_Integration3_1.0,22,2,4,0,0,0,1,0,5,0,0,1,0,0
student690_Prompt4_1.0,9,4,0,0,0,0,0,0,2,0,8,0,0,0
student690_Prompt2_1.0,7,0,0,0,0,0,3,0,2,0,0,0,0,0
student690_Prompt8_1.0,3,1,0,0,0,0,1,6,0,0,0,1,0,0
student691_Prompt7_1.0,10,1,0,0,0,0,3,8,1,0,0,0,0,0
student691_Prompt9_1.0,4,2,0,0,0,0,0,0,1,0,0,0,7,0
student691_Prompt6_1.0,8,0,0,0,1,0,2,0,6,0,0,0,0,0
student691_Prompt10_1.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
student691_Prompt4_1.0,5,1,0,0,0,0,0,0,5,0,0,0,0,0
student691_Prompt8_1.0,11,1,0,0,0,0,0,0,1,0,0,3,0,0
student691_Prompt5_1.0,7,1,0,0,0,0,0,0,1,0,0,0,0,0
student691_Capstone_1.0,22,6,0,0,0,0,8,4,3,0,0,2,0,0
student691_Prompt2_1.0,9,2,0,0,0,0,8,0,1,4,0,0,0,0
student691_Prompt3_1.0,4,2,0,0,0,0,0,0,1,0,4,0,0,0
student691_Prompt11_1.0,5,9,0,0,0,0,0,0,1,0,0,0,0,0
student691_Integration3_1.0,18,3,5,0,0,0,3,0,2,0,0,1,0,0
student692_Prompt7_1.0,14,1,0,0,0,0,2,0,1,0,0,1,0,0
student692_Prompt9_1.0,16,2,0,1,0,0,0,0,0,0,0,0,6,0
student692_Prompt6_1.0,9,1,0,0,2,0,0,0,2,0,0,0,0,0
student692_Prompt10_1.0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
student692_Prompt4_1.0,10,2,0,0,0,0,0,0,4,0,1,3,0,0
student692_Prompt8_1.0,10,0,0,0,0,0,1,5,0,0,0,0,0,0
student692_Prompt5_1.0,8,0,1,0,0,0,1,0,2,0,0,0,0,0
student692_Capstone_1.0,5,8,0,0,0,0,0,0,0,0,0,0,0,0
student692_Prompt2_1.0,18,3,0,0,0,0,7,0,0,3,0,1,0,0
student692_Prompt3_1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
student692_Prompt11_1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
student692_Integration3_0.9,17,1,2,0,0,0,3,0,2,0,0,0,0,0
student693_Prompt5_1.0,9,0,4,0,0,0,1,0,8,0,0,0,0,0
student693_Capstone_1.0,21,4,0,0,0,0,3,0,1,0,0,1,0,0
student693_Prompt7_1.0,10,0,1,0,0,0,0,5,0,0,0,0,0,0
student693_Prompt9_1.0,11,2,0,0,0,0,0,0,0,0,0,0,8,0
student693_Prompt6_1.0,7,1,0,0,2,0,0,0,2,0,0,0,0,0
student693_Prompt10_1.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
student693_Prompt3_1.0,8,3,0,0,0,0,0,0,0,0,3,0,0,0
student693_Integration3_0.9,17,5,3,0,0,0,2,0,12,0,0,3,0,0
student693_Prompt4_1.0,8,1,0,0,0,0,0,0,3,0,0,0,0,0
student693_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student693_Prompt8_1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
student694_Prompt5_1.0,8,2,4,0,0,0,1,0,1,0,0,1,0,0
student694_Capstone_1.0,10,3,0,0,0,0,2,0,0,0,0,0,0,0
student694_Prompt7_1.0,10,8,0,0,0,0,0,9,1,0,0,1,0,0
student694_Prompt9_1.0,5,2,0,0,0,0,0,0,0,0,0,0,7,0
student694_Prompt6_1.0,4,1,0,0,2,0,0,0,2,0,0,0,0,0
student694_Prompt10_1.0,11,12,0,0,0,0,0,0,0,0,0,0,0,0
student694_Prompt3_1.0,4,2,0,0,0,0,0,0,0,0,1,1,0,0
student694_Integration3_1.0,17,3,2,0,0,0,0,0,1,0,0,1,0,0
student694_Prompt4_1.0,8,2,0,0,0,0,0,0,6,0,0,0,0,0
student694_Prompt2_1.0,8,2,0,0,0,0,2,0,1,3,0,1,0,0
student694_Prompt8_1.0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
student695_Prompt7_1.0,7,1,0,0,0,0,0,10,0,0,0,0,0,0
student695_Prompt9_1.0,10,2,0,0,0,0,0,0,1,0,0,0,12,0
student695_Prompt6_1.0,8,1,0,0,4,0,0,0,2,0,0,0,0,0
student695_Prompt10_1.0,10,6,0,0,0,0,4,0,1,0,0,0,0,0
student695_Prompt4_1.0,10,2,0,0,0,0,0,0,9,0,0,0,0,0
student695_Prompt8_1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
student695_Prompt5_1.0,5,0,4,0,0,0,0,0,1,0,0,0,0,0
student695_Capstone_1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
student695_Prompt2_1.0,2,3,0,0,0,0,0,0,3,3,0,0,0,0
student695_Prompt3_1.0,6,2,0,0,0,0,0,0,0,0,2,0,0,0
student695_Prompt11_1.0,8,11,0,0,0,0,0,0,0,0,0,0,0,0
student695_Integration3_1.0,15,1,7,0,0,0,1,0,5,0,0,2,0,0
student696_Prompt7_1.0,6,1,0,0,0,0,1,5,1,0,0,0,0,0
student696_Prompt9_1.0,11,1,0,0,0,0,0,0,0,0,0,0,6,0
student696_Prompt6_1.0,9,1,0,0,1,0,0,0,5,0,0,0,0,0
student696_Prompt10_1.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
student696_Prompt4_1.0,7,1,0,0,0,0,0,0,2,0,0,0,0,0
student696_Prompt8_1.0,6,1,0,0,0,0,0,3,0,0,0,0,0,0
student696_Prompt5_1.0,6,1,4,0,0,0,0,0,6,0,0,0,0,0
student696_Capstone_1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
student696_Prompt2_1.0,9,1,0,0,0,0,5,0,1,3,0,0,0,0
student696_Prompt3_1.0,4,1,0,0,0,0,0,0,0,0,2,0,0,0
student696_Prompt11_1.0,15,14,0,0,0,0,0,0,1,0,0,0,0,0
student696_Integration3_1.0,17,4,5,0,0,0,0,0,6,0,1,2,0,0
student697_Prompt7_1.0,6,1,0,0,0,0,0,4,0,0,0,0,0,0
student697_Prompt9_1.0,10,6,0,0,0,0,0,0,0,0,0,0,6,0
student697_Prompt6_1.0,8,2,0,0,2,0,0,0,5,0,0,0,0,0
student697_Prompt10_1.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0
student697_Prompt4_1.0,11,3,0,0,0,0,0,0,9,0,0,0,0,0
student697_Prompt8_1.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
student697_Prompt5_1.0,19,6,5,0,0,0,0,0,1,0,0,0,0,0
student697_Capstone_0.9,9,5,0,0,0,0,2,0,1,0,0,0,0,0
student697_Prompt2_1.0,32,8,0,0,3,0,12,3,6,9,0,0,0,0
student697_Prompt3_1.0,11,4,0,0,0,0,1,0,1,2,3,0,0,0
student697_Prompt11_1.0,13,11,0,0,0,0,2,0,0,0,0,0,0,0
student697_Integration3_1.0,31,4,2,0,0,0,0,0,5,0,0,0,0,0
student698_Prompt5_1.0,12,4,11,0,0,0,0,0,5,0,0,1,0,0
student698_Capstone_1.0,16,15,0,0,0,0,4,0,0,0,0,1,0,0
student698_Prompt7_1.0,5,1,0,0,0,0,1,5,2,0,0,0,0,0
student698_Prompt9_1.0,2,3,0,0,0,0,0,0,1,0,0,1,6,0
student698_Prompt6_1.0,3,1,0,0,2,0,0,0,2,0,0,0,0,0
student698_Prompt10_1.0,7,5,0,0,0,0,0,0,0,0,0,0,0,0
student698_Prompt3_1.0,6,4,0,0,0,0,0,0,0,0,2,1,0,0
student698_Integration3_1.0,22,4,2,0,0,0,3,0,2,0,0,4,0,0
student698_Prompt4_1.0,6,2,0,0,0,0,0,0,9,0,0,1,0,0
student698_Prompt2_1.0,2,1,0,0,0,0,0,0,1,2,0,2,0,0
student698_Prompt8_1.0,13,1,0,0,0,0,2,0,2,0,0,1,0,0
student699_Prompt5_1.0,8,1,0,0,0,0,0,0,5,0,0,0,0,0
student699_Capstone_0.8,19,17,0,0,0,0,2,0,5,0,0,0,0,0
student699_Prompt7_1.0,7,1,0,0,3,0,0,0,1,0,0,0,0,0
student699_Prompt9_1.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
student699_Prompt6_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student699_Prompt10_1.0,6,1,0,0,0,0,0,0,0,0,0,0,4,0
student699_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student699_Integration3_0.9,15,1,1,0,0,0,4,0,4,0,0,1,0,0
student699_Prompt4_1.0,6,1,0,0,0,0,0,0,0,0,1,2,0,0
student699_Prompt2_1.0,9,2,0,0,0,0,3,0,0,0,0,1,0,0
student699_Prompt8_1.0,7,1,0,0,1,0,0,3,2,0,0,0,0,0
student700_Prompt7_1.0,8,1,0,0,3,0,0,4,1,0,0,0,0,0
student700_Prompt9_1.0,5,2,0,0,0,0,0,0,1,0,0,1,9,0
student700_Prompt6_1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
student700_Prompt10_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student700_Prompt4_1.0,9,4,0,0,0,0,2,0,6,0,0,2,0,0
student700_Prompt8_1.0,13,3,0,0,0,0,0,0,0,0,0,1,0,0
student700_Prompt5_1.0,13,4,3,0,0,0,2,0,1,0,0,1,0,0
student700_Capstone_1.0,5,3,0,0,0,0,2,0,0,0,0,0,0,0
student700_Prompt2_1.0,19,5,0,0,0,0,12,0,1,1,0,4,0,0
student700_Prompt3_1.0,2,3,0,0,0,0,0,0,0,0,3,2,0,0
student700_Prompt11_1.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
student700_Integration3_1.0,13,2,1,0,0,0,1,0,4,0,0,0,0,0
student701_Prompt5_1.0,7,3,6,0,0,0,1,0,2,0,0,1,0,0
student701_Capstone_1.0,16,12,1,0,0,0,2,0,1,0,0,1,0,0
student701_Prompt7_1.0,10,4,0,0,0,0,4,8,1,0,0,1,0,0
student701_Prompt9_1.0,5,2,0,0,0,0,0,0,1,0,0,0,9,0
student701_Prompt6_1.0,3,1,0,0,3,0,0,0,4,0,0,1,0,0
student701_Prompt10_1.0,6,7,0,0,0,0,0,0,2,0,0,1,0,0
student701_Prompt3_1.0,2,5,0,0,0,0,0,0,1,0,3,2,0,0
student701_Integration3_1.0,17,5,1,0,0,0,0,0,3,0,0,1,0,0
student701_Prompt4_1.0,10,2,0,0,0,0,2,0,9,0,0,0,0,0
student701_Prompt2_1.0,19,5,0,0,0,0,12,0,3,3,0,3,0,0
student701_Prompt8_1.0,11,3,0,0,0,0,0,0,0,0,0,1,0,0
student702_Prompt5_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student702_Capstone_0.9,18,18,0,0,0,0,5,0,1,0,0,1,0,0
student702_Prompt7_1.0,14,2,1,0,0,0,0,0,0,0,0,0,0,0
student702_Prompt9_1.0,16,1,0,0,0,0,0,0,6,0,0,0,0,0
student702_Prompt6_1.0,5,1,0,0,2,0,0,0,2,0,0,0,0,0
student702_Prompt10_1.0,7,7,0,0,0,0,0,0,0,0,0,1,4,0
student702_Prompt3_1.0,8,3,0,0,0,0,0,0,2,0,3,3,0,0
student702_Integration3_1.0,26,4,7,0,0,0,1,0,7,0,0,1,0,0
student702_Prompt4_1.0,7,2,0,0,0,0,1,0,0,0,0,1,0,0
student702_Prompt2_1.0,15,3,0,0,0,0,10,3,2,1,0,2,0,0
student702_Prompt8_1.0,7,1,0,0,0,0,1,6,0,0,0,0,0,0
student703_Prompt7_1.0,5,2,0,0,0,0,0,6,0,0,0,0,0,0
student703_Prompt9_1.0,5,2,0,0,0,0,0,0,0,0,0,0,7,0
student703_Prompt6_1.0,3,1,0,0,2,0,0,0,2,0,0,0,0,0
student703_Prompt10_1.0,9,5,0,0,0,0,1,0,0,0,0,0,0,0
student703_Prompt4_1.0,4,1,0,0,0,0,1,0,7,0,0,0,0,0
student703_Prompt8_1.0,11,2,0,0,0,0,0,3,0,0,0,2,0,0
student703_Prompt5_1.0,6,1,3,0,0,0,1,0,3,0,0,0,0,0
student703_Capstone_1.0,16,6,1,1,1,0,4,0,15,2,0,2,0,0
student703_Prompt2_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student703_Prompt3_1.0,5,2,0,0,0,0,0,0,0,0,0,1,0,0
student703_Prompt11_1.0,3,7,0,0,0,0,0,0,0,0,0,1,0,0
student703_Integration3_1.0,24,7,3,0,0,0,2,0,10,0,1,3,0,0
student704_Prompt1_0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
student704_Capstone_0.6,6,1,0,0,0,0,0,0,0,0,0,0,4,0
student704_Prompt7_1.0,18,2,2,0,0,0,1,0,3,0,0,0,0,0
student704_Prompt6_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student704_Prompt10_1.0,17,2,0,0,0,0,2,0,1,0,0,1,0,0
student704_Prompt3_1.0,3,0,0,0,0,0,2,0,1,0,0,0,0,0
student704_Integration3_0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student704_Prompt5_0.0,9,2,0,0,0,0,2,0,0,0,0,1,0,0
student704_Prompt4_1.0,11,6,0,0,0,0,3,0,1,0,3,1,0,0
student704_Prompt8_1.0,5,0,0,0,0,0,0,1,3,0,0,0,0,0
student705_Prompt5_1.0,6,1,4,0,0,0,3,0,2,0,0,1,0,0
student705_Capstone_1.0,16,3,4,3,0,0,2,0,3,0,4,1,0,0
student705_Prompt7_1.0,9,2,0,0,0,0,2,5,1,0,0,0,0,0
student705_Prompt9_1.0,9,2,0,0,0,0,0,0,1,0,0,1,10,0
student705_Prompt6_1.0,9,2,0,0,2,0,2,0,3,0,0,1,0,0
student705_Prompt10_1.0,9,5,0,0,0,0,0,0,3,0,0,1,0,0
student705_Prompt3_1.0,5,2,0,0,0,0,3,0,1,0,2,1,0,0
student705_Integration3_1.0,16,5,4,0,0,0,0,0,0,0,0,0,0,0
student705_Prompt4_1.0,6,3,0,0,0,0,1,0,6,0,0,2,0,0
student705_Prompt2_1.0,6,1,0,0,0,0,0,0,1,7,0,0,0,0
student705_Prompt8_1.0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
student706_Prompt7_1.0,4,1,0,0,0,0,1,5,0,0,0,0,0,0
student706_Prompt9_1.0,8,1,0,0,0,0,2,0,1,0,0,0,7,0
student706_Prompt6_1.0,6,1,0,0,2,0,3,0,3,0,0,0,0,0
student706_Prompt10_1.0,14,8,0,0,0,0,5,0,2,0,0,1,0,0
student706_Prompt4_1.0,14,2,0,0,0,0,0,0,10,0,0,0,0,0
student706_Prompt8_1.0,8,0,0,0,0,0,0,0,3,0,0,0,0,0
student706_Prompt5_1.0,7,3,5,0,0,0,1,0,5,0,0,1,0,0
student706_Capstone_0.9,14,5,0,0,0,0,4,0,0,0,0,0,0,0
student706_Prompt2_1.0,9,3,0,0,0,0,11,0,3,5,0,0,0,0
student706_Prompt3_1.0,3,2,0,0,0,0,0,0,1,0,4,0,0,0
student706_Prompt11_1.0,3,10,0,0,0,0,0,0,2,0,0,0,0,0
student706_Integration3_1.0,25,4,4,0,0,0,0,0,1,0,0,1,0,0
student707_Prompt5_1.0,7,1,3,0,0,0,0,0,1,0,0,1,0,0
student707_Capstone_1.0,9,2,0,0,0,0,3,0,1,0,0,0,0,0
student707_Prompt7_1.0,9,0,0,0,0,0,1,5,1,0,0,0,0,0
student707_Prompt9_1.0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
student707_Prompt6_1.0,4,0,0,0,1,0,0,0,2,0,0,0,0,0
student707_Prompt10_1.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
student707_Prompt3_1.0,5,1,0,0,0,0,1,0,1,0,2,0,0,0
student707_Integration3_1.0,23,2,2,0,0,0,1,0,5,0,0,0,0,0
student707_Prompt4_1.0,7,1,0,0,0,0,0,0,5,0,0,0,0,0
student707_Prompt2_1.0,12,2,0,0,0,0,6,0,2,4,0,0,0,0
student707_Prompt8_1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
student708_Prompt7_1.0,9,2,0,0,0,0,3,7,0,0,0,0,0,0
student708_Prompt9_0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student708_Prompt6_1.0,3,0,0,0,2,0,0,0,4,0,0,0,0,0
student708_Prompt10_1.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
student708_Prompt4_1.0,5,1,0,0,0,0,0,0,8,0,0,0,0,0
student708_Prompt8_1.0,19,2,0,3,0,0,0,0,1,0,0,1,0,0
student708_Prompt5_1.0,12,2,3,0,0,0,0,0,1,0,0,0,0,0
student708_Capstone_1.0,7,3,0,0,0,0,2,0,0,0,0,0,0,0
student708_Prompt2_1.0,16,3,0,0,0,0,11,0,3,5,0,1,0,0
student708_Prompt3_1.0,1,2,0,0,0,0,0,0,0,0,3,1,0,0
student708_Prompt11_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student708_Integration3_1.0,16,4,2,0,0,0,3,3,0,0,0,0,0,0
student709_Prompt5_1.0,12,2,4,0,0,0,2,0,4,0,0,2,0,0
student709_Prompt4_1.0,24,5,1,0,0,0,9,0,15,0,0,3,0,0
student709_Prompt7_1.0,12,3,0,0,0,0,0,10,2,0,0,1,0,0
student709_Prompt9_1.0,21,7,0,0,0,0,4,0,0,0,0,1,7,0
student709_Prompt6_1.0,19,4,1,0,2,0,2,0,3,0,0,3,0,0
student709_Prompt10_1.0,4,9,0,0,0,0,0,0,0,0,0,1,0,0
student709_Prompt3_1.0,11,4,0,0,0,0,4,0,1,0,1,3,0,0
student709_Prompt11_1.0,15,10,0,0,0,0,3,0,0,0,0,1,0,0
student709_Integration3_1.0,35,5,8,0,0,0,0,0,5,0,0,3,0,0
student709_Prompt2_1.0,2,1,0,0,0,0,0,0,2,3,0,0,0,0
student709_Prompt8_1.0,11,3,0,0,0,0,0,0,0,0,0,1,0,0
student710_Prompt5_1.0,5,1,4,0,0,0,0,0,1,0,0,0,0,0
student710_Capstone_1.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
student710_Prompt7_1.0,5,0,0,0,0,0,1,0,2,0,0,0,0,0
student710_Prompt9_1.0,5,1,0,0,0,0,0,0,0,0,0,0,6,0
student710_Prompt6_1.0,6,1,0,0,1,0,0,0,2,0,0,0,0,0
student710_Prompt10_1.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
student710_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student710_Integration3_1.0,17,2,1,0,0,0,5,0,6,0,0,0,0,0
student710_Prompt4_1.0,3,0,0,0,0,0,0,0,5,0,0,0,0,0
student710_Prompt2_1.0,10,1,0,0,0,0,3,0,1,3,0,0,0,0
student710_Prompt8_1.0,10,1,0,0,0,0,0,10,1,0,0,0,0,0
student711_Prompt7_1.0,6,1,0,0,0,0,3,5,1,0,0,1,0,0
student711_Prompt9_1.0,13,6,0,0,0,0,1,0,2,0,0,1,14,0
student711_Prompt6_1.0,8,2,0,0,2,0,1,0,2,0,0,0,0,0
student711_Prompt10_1.0,14,2,0,0,0,0,2,0,2,0,0,1,0,0
student711_Prompt4_1.0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
student711_Prompt8_1.0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
student711_Prompt5_1.0,5,1,4,0,0,0,0,0,1,0,0,0,0,0
student711_Capstone_1.0,10,3,0,0,0,0,4,0,1,0,0,0,0,0
student711_Prompt2_1.0,16,5,0,0,0,0,13,0,2,6,0,1,0,0
student711_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student711_Prompt11_1.0,8,13,0,0,0,0,2,0,0,0,0,0,0,0
student711_Integration3_1.0,10,1,3,0,0,0,0,0,1,0,0,1,0,0
student712_Prompt7_0.0,5,2,0,0,0,0,0,2,0,0,0,1,0,0
student712_Prompt9_1.0,5,2,0,0,0,0,0,0,0,0,0,1,6,0
student712_Prompt6_1.0,7,2,0,0,2,0,0,0,2,0,0,0,0,0
student712_Prompt10_1.0,11,6,0,0,0,0,2,0,0,0,0,0,0,0
student712_Prompt4_1.0,6,2,0,0,0,0,1,0,7,0,0,1,0,0
student712_Prompt8_1.0,11,3,0,0,0,0,0,0,0,0,0,1,0,0
student712_Prompt5_1.0,6,2,2,0,0,0,0,0,4,0,0,0,0,0
student712_Capstone_0.9,11,4,0,0,0,0,4,0,0,0,0,0,0,0
student712_Prompt2_1.0,15,4,0,0,0,0,8,0,0,5,0,2,0,0
student712_Prompt3_1.0,10,7,0,0,0,0,2,0,0,0,1,1,0,0
student712_Prompt11_1.0,7,9,0,0,0,0,2,0,0,0,0,1,0,0
student712_Integration3_0.9,14,2,3,0,0,0,0,0,1,0,0,1,0,0
student713_Prompt7_1.0,9,2,0,0,0,0,4,5,1,0,0,2,0,0
student713_Prompt9_1.0,12,4,0,0,0,0,3,0,0,0,0,0,6,0
student713_Prompt6_1.0,10,3,0,0,1,0,2,0,3,0,0,1,0,0
student713_Prompt10_1.0,9,10,0,0,0,0,0,0,1,0,0,1,0,0
