student_assignment_grade,struc0,struc1,struc2,struc3
student747_Prompt5_1.0,1,3,2,12
student747_Prompt4_1.0,2,2,3,11
student747_Prompt2_1.0,7,1,10,19
student747_Prompt10_1.0,3,6,2,15
student747_Integration3_1.0,2,0,1,10
student748_Capstone_1.0,4,1,4,12
student748_Prompt7_1.0,0,3,2,18
student748_Prompt5_1.0,4,3,2,15
student748_Prompt9_1.0,6,6,2,26
student748_Prompt3_1.0,0,1,0,6
student748_Prompt8_1.0,1,0,1,5
student748_Prompt2_1.0,2,1,4,12
student748_Prompt10_1.0,0,0,0,2
student748_Integration3_0.9,5,1,6,24
student749_Capstone_1.0,7,6,12,38
student749_Prompt8_1.0,2,0,3,12
student749_Prompt2_1.0,0,0,0,2
student749_Prompt9_1.0,1,2,1,14
student749_Integration3_1.0,2,2,2,19
student749_Prompt4_1.0,4,1,4,12
student749_Prompt6_1.0,0,2,2,17
student750_Capstone_1.0,5,3,9,18
student750_Prompt7_0.9,1,4,1,10
student750_Prompt2_1.0,2,1,4,11
student750_Prompt5_1.0,5,5,2,15
student750_Prompt8_0.9,0,0,0,2
student750_Prompt3_1.0,0,1,0,6
student750_Prompt4_1.0,0,0,0,10
student750_Prompt6_0.9,1,0,0,6
student750_Integration3_1.0,2,3,0,13
student750_Prompt10_0.9,2,1,1,8
student751_Capstone_1.0,3,1,10,16
student751_Prompt7_1.0,2,1,2,10
student751_Prompt5_1.0,0,2,1,13
student751_Prompt9_1.0,0,4,1,9
student751_Prompt3_1.0,0,1,2,13
student751_Prompt4_1.0,2,0,1,13
student751_Prompt6_1.0,1,3,3,11
student751_Integration3_1.0,3,1,8,26
student752_Capstone_1.0,4,2,4,15
student752_Prompt7_1.0,1,4,0,12
student752_Prompt2_1.0,2,0,6,14
student752_Prompt5_1.0,0,0,4,12
student752_Prompt9_1.0,0,0,0,8
student752_Integration3_1.0,2,1,2,17
student752_Prompt11_1.0,1,2,5,13
student752_Prompt8_1.0,0,1,3,8
student752_Prompt4_1.0,2,2,0,10
student752_Prompt6_1.0,0,2,0,4
student752_Prompt10_1.0,0,0,0,8
student753_Capstone_1.0,0,0,0,6
student753_Prompt7_1.0,0,0,0,2
student753_Prompt9_1.0,2,4,2,12
student753_Prompt3_1.0,0,0,2,4
student753_Prompt11_1.0,2,1,1,7
student753_Prompt6_1.0,0,0,0,5
student753_Prompt8_1.0,2,5,2,16
student753_Prompt5_1.0,1,1,0,7
student753_Prompt4_1.0,1,5,1,12
student753_Prompt2_1.0,3,1,5,11
student753_Prompt10_1.0,1,1,2,7
student753_Integration3_1.0,3,2,8,28
student754_Capstone_1.0,4,1,7,19
student754_Prompt7_1.0,1,3,1,5
student754_Prompt2_1.0,0,2,1,12
student754_Prompt5_1.0,1,2,6,27
student754_Prompt9_1.0,1,5,3,20
student754_Prompt3_0.5,0,0,0,5
student754_Prompt11_1.0,2,2,1,8
student754_Prompt4_1.0,0,1,2,13
student754_Prompt6_1.0,0,2,3,13
student754_Integration3_1.0,5,1,11,38
student754_Prompt10_1.0,3,1,1,8
student755_Capstone_1.0,4,1,9,21
student755_Prompt7_1.0,2,2,0,13
student755_Prompt4_1.0,2,0,4,12
student755_Prompt9_1.0,0,0,0,7
student755_Prompt8_1.0,4,2,3,11
student755_Prompt2_1.0,2,2,3,6
student756_Prompt8_1.0,4,4,7,23
student756_Prompt5_1.0,0,0,0,3
student756_Prompt9_1.0,0,0,0,2
student756_Prompt3_1.0,0,1,2,9
student756_Prompt11_1.0,0,2,0,7
student756_Prompt4_1.0,3,2,3,12
student756_Prompt6_1.0,0,0,0,2
student756_Integration3_0.9,2,2,5,12
student756_Prompt10_1.0,2,0,2,7
student757_Capstone_1.0,2,1,2,8
student757_Prompt7_1.0,0,3,1,6
student757_Prompt2_1.0,0,0,1,10
student757_Prompt5_1.0,1,2,0,15
student757_Prompt9_1.0,3,6,4,25
student757_Prompt3_1.0,1,1,0,7
student757_Prompt4_1.0,0,2,3,13
student757_Prompt6_1.0,0,2,0,9
student757_Prompt10_1.0,2,1,2,9
student758_Capstone_1.0,4,6,7,15
student758_Prompt7_1.0,1,1,0,8
student758_Prompt9_1.0,2,3,1,9
student758_Prompt3_1.0,4,2,5,17
student758_Prompt8_1.0,0,0,2,4
student758_Prompt2_1.0,4,1,9,18
student758_Prompt6_1.0,4,4,6,24
student758_Integration3_0.9,0,3,0,10
student758_Prompt10_1.0,3,6,2,13
student759_Capstone_1.0,6,4,7,19
student759_Prompt7_1.0,0,0,1,20
student759_Prompt2_1.0,0,1,1,6
student759_Prompt5_1.0,1,1,0,12
student759_Prompt9_0.8,1,1,4,20
student759_Prompt3_0.9,1,2,0,13
student759_Prompt4_0.8,0,1,1,13
student759_Prompt6_1.0,1,1,0,15
student759_Prompt10_1.0,2,3,1,16
student760_Prompt9_1.0,1,4,1,11
student760_Prompt2_1.0,0,1,2,12
student760_Prompt7_1.0,0,3,4,15
student760_Prompt3_1.0,1,1,0,9
student760_Prompt11_1.0,4,4,7,19
student760_Prompt8_1.0,2,1,6,15
student760_Prompt4_1.0,1,1,0,9
student760_Prompt10_1.0,1,2,3,10
student760_Integration3_1.0,2,0,3,38
student761_Capstone_1.0,4,4,5,10
student761_Prompt7_1.0,3,5,2,15
student761_Prompt5_1.0,3,2,0,17
student761_Prompt8_1.0,1,0,1,6
student761_Prompt3_1.0,2,2,3,12
student761_Prompt2_1.0,4,2,10,18
student761_Prompt6_1.0,0,2,3,11
student761_Integration3_1.0,3,0,4,19
student761_Prompt10_1.0,5,6,3,14
student762_Capstone_1.0,4,3,6,16
student762_Prompt7_1.0,0,2,1,12
student762_Prompt2_1.0,0,0,0,2
student762_Prompt5_1.0,0,1,1,12
student762_Prompt9_1.0,0,0,0,8
student762_Prompt3_1.0,0,1,0,8
student762_Prompt8_1.0,2,5,2,17
student762_Prompt4_1.0,1,4,2,11
student762_Prompt6_1.0,0,0,0,2
student763_Capstone_1.0,4,2,4,14
student763_Prompt7_1.0,1,4,1,8
student763_Prompt2_1.0,5,1,6,23
student763_Prompt5_1.0,2,3,0,13
student763_Prompt8_1.0,4,3,2,16
student763_Prompt3_1.0,0,0,0,5
student763_Prompt4_1.0,0,1,1,6
student763_Prompt6_1.0,1,3,0,12
student763_Integration3_1.0,2,1,3,18
student763_Prompt10_1.0,1,1,3,7
student764_Capstone_1.0,7,8,9,31
student764_Prompt7_1.0,0,2,1,13
student764_Prompt2_1.0,3,2,6,25
student764_Prompt5_1.0,0,2,1,10
student764_Prompt9_1.0,0,2,1,10
student764_Prompt3_1.0,0,0,0,5
student764_Prompt8_1.0,2,0,1,11
student764_Prompt4_1.0,1,0,1,7
student764_Prompt6_1.0,0,2,0,9
student764_Integration3_1.0,4,0,5,15
student764_Prompt10_1.0,1,2,1,8
student765_Capstone_1.0,3,2,3,12
student765_Prompt8_1.0,3,5,3,12
student765_Prompt2_1.0,3,1,8,19
student765_Prompt5_1.0,1,1,1,11
student765_Prompt9_1.0,1,2,1,9
student765_Integration3_1.0,4,0,2,33
student765_Prompt11_1.0,0,0,0,2
student765_Prompt4_1.0,1,1,1,19
student765_Prompt10_0.0,0,0,2,6
student766_Capstone_1.0,4,4,7,14
student766_Prompt7_1.0,0,2,0,5
student766_Prompt5_1.0,0,1,1,6
student766_Prompt9_1.0,1,0,3,12
student766_Prompt3_0.5,0,1,0,6
student766_Prompt11_1.0,0,0,3,8
student766_Prompt2_1.0,0,0,2,4
student766_Prompt6_1.0,0,0,1,12
student766_Integration3_1.0,3,1,1,20
student766_Prompt10_1.0,3,3,4,11
student767_Capstone_1.0,4,3,6,24
student767_Prompt7_1.0,0,2,0,8
student767_Prompt5_1.0,1,1,0,12
student767_Prompt9_1.0,1,3,2,10
student767_Integration3_0.9,1,0,0,13
student767_Prompt8_1.0,2,2,3,14
student767_Prompt4_1.0,4,6,2,13
student767_Prompt6_1.0,0,2,0,5
student767_Prompt10_1.0,1,1,2,8
student768_Capstone_0.9,3,3,2,14
student768_Prompt7_1.0,2,5,7,29
student768_Prompt2_1.0,3,2,5,15
student768_Prompt5_1.0,2,6,1,16
student768_Prompt9_1.0,0,4,1,12
student768_Prompt3_1.0,0,0,0,4
student768_Prompt4_1.0,1,3,0,9
student768_Prompt6_1.0,5,3,3,18
student768_Prompt10_1.0,1,2,1,8
student769_Capstone_1.0,5,3,9,17
student769_Prompt7_1.0,2,3,2,14
student769_Prompt2_1.0,3,1,7,16
student769_Prompt5_1.0,0,3,1,10
student769_Prompt8_1.0,2,0,2,11
student769_Integration3_0.9,2,5,13,29
student769_Prompt11_1.0,3,3,2,4
student769_Prompt4_1.0,1,1,3,6
student769_Prompt10_1.0,3,6,5,25
student770_Capstone_0.9,2,1,4,10
student770_Prompt7_0.5,0,0,0,6
student770_Prompt2_1.0,4,1,6,13
student770_Prompt5_1.0,1,3,0,10
student770_Prompt8_1.0,2,4,2,11
student770_Prompt3_1.0,0,1,0,6
student770_Prompt1_1.0,0,0,0,2
student770_Prompt4_1.0,2,2,3,14
student770_Prompt6_1.0,0,2,0,4
student770_Integration3_0.9,1,2,0,8
student771_Prompt9_1.0,0,2,1,8
student771_Prompt2_1.0,5,1,8,15
student771_Prompt7_1.0,0,2,1,9
student771_Prompt3_1.0,0,0,0,2
student771_Prompt11_1.0,4,10,3,18
student771_Prompt8_1.0,1,0,4,16
student771_Prompt4_1.0,4,5,1,8
student771_Prompt6_1.0,1,1,1,7
student772_Capstone_1.0,9,5,9,40
student772_Prompt8_1.0,3,2,3,14
student772_Prompt5_1.0,1,2,1,17
student772_Prompt9_1.0,2,1,7,17
student772_Prompt3_1.0,1,2,3,17
student772_Prompt2_1.0,1,0,4,12
student772_Prompt6_1.0,1,3,1,19
student772_Integration3_1.0,12,3,31,64
student773_Capstone_1.0,5,3,6,13
student773_Prompt7_1.0,1,2,0,10
student773_Prompt2_0.5,1,1,5,13
student773_Prompt5_1.0,0,0,2,6
student773_Prompt8_1.0,2,0,2,19
student773_Prompt3_1.0,1,2,5,14
student773_Prompt11_1.0,1,3,2,20
student773_Prompt4_1.0,1,2,4,17
student773_Prompt6_1.0,0,2,0,10
student773_Integration3_1.0,1,0,1,12
student773_Prompt10_1.0,1,2,1,6
student774_Capstone_0.9,8,3,9,34
student774_Prompt7_1.0,0,0,0,4
student774_Prompt2_1.0,1,1,3,12
student774_Prompt9_1.0,1,2,1,16
student774_Prompt3_1.0,0,0,2,11
student774_Prompt8_1.0,2,4,3,14
student774_Prompt4_1.0,2,2,5,20
student774_Prompt10_1.0,3,6,3,13
student774_Integration3_1.0,0,0,2,6
student775_Capstone_1.0,0,0,2,4
student775_Prompt7_1.0,0,2,1,6
student775_Prompt2_1.0,5,3,12,24
student775_Prompt5_1.0,1,2,2,12
student775_Prompt9_1.0,0,1,3,8
student775_Prompt3_1.0,3,2,2,13
student775_Prompt8_1.0,1,1,1,11
student775_Prompt4_1.0,4,2,5,24
student775_Integration3_1.0,2,0,2,19
student776_Capstone_1.0,0,0,3,14
student776_Prompt7_1.0,1,6,1,15
student776_Prompt9_1.0,1,0,1,18
student776_Prompt3_1.0,0,1,0,5
student776_Prompt8_1.0,1,1,1,8
student776_Prompt2_1.0,1,0,3,5
student776_Prompt6_1.0,1,0,0,12
student776_Integration3_0.9,0,0,0,3
student776_Prompt10_1.0,1,3,1,14
student777_Prompt9_1.0,2,3,3,15
student777_Prompt5_0.9,1,3,1,12
student777_Prompt7_1.0,0,2,7,29
student777_Prompt3_1.0,1,2,3,9
student777_Prompt8_1.0,0,0,0,6
student777_Prompt4_0.8,0,0,0,6
student777_Integration3_0.9,3,4,2,31
student778_Capstone_1.0,3,3,4,19
student778_Prompt7_1.0,3,6,3,24
student778_Prompt5_0.5,2,1,1,10
student778_Prompt9_1.0,3,4,3,13
student778_Prompt3_1.0,0,2,2,10
student778_Prompt2_1.0,1,0,6,9
student778_Prompt6_1.0,2,1,5,28
student778_Integration3_1.0,0,0,0,5
student778_Prompt10_1.0,4,1,1,12
student779_Capstone_1.0,2,6,4,15
student779_Prompt7_1.0,1,2,0,15
student779_Prompt2_0.5,1,1,3,7
student779_Prompt9_1.0,5,6,2,12
student779_Integration3_0.6,2,2,2,24
student779_Prompt11_1.0,0,0,0,2
student779_Prompt8_1.0,3,4,3,13
student779_Prompt4_0.5,2,2,0,7
student779_Prompt6_1.0,0,0,2,4
student780_Capstone_0.9,2,1,6,11
student780_Prompt7_1.0,1,4,1,11
student780_Prompt9_1.0,0,2,1,8
student780_Prompt3_1.0,0,1,0,5
student780_Prompt11_1.0,4,3,2,15
student780_Prompt6_1.0,0,1,0,5
student780_Prompt8_1.0,3,2,2,11
student780_Prompt5_1.0,1,1,0,9
student780_Prompt4_1.0,0,1,3,10
student780_Prompt2_1.0,4,1,9,17
student780_Prompt10_1.0,2,3,1,11
student780_Integration3_0.9,1,0,0,13
student781_Capstone_0.8,4,6,9,23
student781_Prompt7_1.0,1,3,1,9
student781_Prompt2_0.5,1,1,3,6
student781_Prompt5_1.0,3,3,3,18
student781_Prompt9_1.0,3,1,2,10
student781_Prompt3_1.0,0,0,0,8
student781_Prompt8_1.0,3,2,1,9
student781_Prompt4_1.0,0,1,2,10
student781_Prompt6_1.0,0,0,0,2
student781_Integration3_1.0,1,3,5,22
student782_Capstone_1.0,0,0,0,2
student782_Prompt7_1.0,2,3,4,14
student782_Prompt5_1.0,2,1,2,13
student782_Prompt9_1.0,0,0,0,7
student782_Prompt3_1.0,0,1,2,7
student782_Prompt11_1.0,0,0,2,4
student782_Prompt4_1.0,0,0,0,6
student782_Prompt6_1.0,0,1,3,8
student782_Integration3_1.0,2,2,1,19
student783_Capstone_0.9,0,0,0,5
student783_Prompt8_1.0,1,0,2,9
student783_Prompt2_1.0,0,1,1,11
student783_Prompt5_1.0,2,4,5,17
student783_Prompt9_1.0,0,2,1,8
student783_Integration3_1.0,1,1,0,16
student783_Prompt4_1.0,1,0,0,6
student783_Prompt10_0.5,1,1,1,6
student784_Capstone_1.0,6,3,6,18
student784_Prompt7_1.0,2,2,4,20
student784_Prompt2_1.0,5,2,10,28
student784_Prompt5_1.0,0,2,1,17
student784_Prompt9_1.0,2,3,2,10
student784_Prompt3_1.0,2,1,1,9
student784_Prompt8_1.0,2,0,1,12
student784_Prompt4_1.0,3,1,3,16
student784_Prompt6_1.0,1,1,2,8
student784_Integration3_1.0,2,1,1,23
student784_Prompt10_1.0,2,1,2,11
student785_Capstone_1.0,2,1,2,7
student785_Prompt7_1.0,0,2,1,7
student785_Prompt2_1.0,3,0,5,9
student785_Prompt5_1.0,2,3,6,18
student785_Prompt9_1.0,5,5,6,17
student785_Prompt3_1.0,0,0,0,5
student785_Prompt11_1.0,2,1,2,7
student785_Prompt4_1.0,0,1,3,12
student785_Prompt10_1.0,0,0,0,4
student785_Integration3_1.0,5,5,0,29
student786_Capstone_0.9,3,4,3,9
student786_Prompt8_1.0,5,2,1,12
student786_Prompt5_1.0,2,2,1,9
student786_Prompt4_1.0,0,1,0,5
student786_Integration3_0.8,1,1,8,15
student786_Prompt2_1.0,1,2,4,10
student786_Prompt6_1.0,0,0,0,2
student786_Prompt10_1.0,0,0,0,4
student787_Prompt7_1.0,0,2,1,8
student787_Prompt2_1.0,1,2,3,13
student787_Prompt5_1.0,1,4,2,15
student787_Prompt9_1.0,0,3,1,8
student787_Prompt3_1.0,0,0,0,5
student787_Prompt4_1.0,0,1,0,7
student787_Prompt6_1.0,0,2,1,9
student787_Integration3_0.9,1,2,3,20
student787_Prompt10_1.0,3,1,1,9
student788_Capstone_1.0,2,1,4,8
student788_Prompt7_1.0,1,3,1,8
student788_Prompt2_1.0,0,0,2,6
student788_Prompt5_1.0,1,1,1,10
student788_Prompt9_1.0,0,0,2,10
student788_Prompt3_1.0,1,1,1,8
student788_Prompt8_1.0,2,2,2,13
student788_Prompt4_1.0,0,2,1,10
student788_Prompt6_1.0,0,1,1,6
student788_Integration3_1.0,3,1,2,21
student788_Prompt10_1.0,3,2,1,8
student789_Capstone_1.0,8,7,11,28
student789_Prompt7_1.0,1,4,1,8
student789_Prompt5_1.0,0,3,1,13
student789_Prompt9_1.0,0,2,1,5
student789_Prompt3_1.0,0,2,0,6
student789_Prompt11_1.0,1,3,1,14
student789_Prompt8_1.0,3,0,3,9
student789_Prompt4_1.0,0,1,2,13
student789_Prompt6_1.0,0,1,1,7
student789_Integration3_1.0,2,0,2,22
student789_Prompt10_1.0,1,3,4,17
student790_Capstone_1.0,2,1,2,9
student790_Prompt7_1.0,2,3,0,12
student790_Prompt5_1.0,2,4,3,14
student790_Prompt9_1.0,1,3,3,15
student790_Prompt3_1.0,0,1,0,5
student790_Prompt6_1.0,1,1,1,16
student790_Integration3_0.9,0,0,2,8
student790_Prompt10_1.0,2,1,2,10
student791_Prompt7_1.0,0,0,0,5
student791_Prompt2_1.0,4,4,14,23
student791_Prompt5_1.0,2,1,0,11
student791_Prompt8_1.0,6,7,6,21
student791_Prompt3_1.0,0,0,0,2
student791_Prompt4_1.0,5,5,5,22
student791_Prompt6_1.0,1,1,0,13
student791_Integration3_1.0,2,0,4,13
student791_Prompt10_1.0,0,1,3,8
student792_Capstone_0.9,4,3,7,16
student792_Prompt7_1.0,0,5,6,19
student792_Prompt5_1.0,1,3,1,10
student792_Prompt9_1.0,0,0,0,2
student792_Prompt3_1.0,0,0,0,2
student792_Prompt2_1.0,1,1,4,17
student792_Prompt6_1.0,0,0,0,2
student792_Integration3_0.9,4,4,6,32
student792_Prompt10_1.0,0,0,0,2
student793_Prompt9_1.0,0,0,0,3
student793_Prompt5_1.0,1,3,3,11
student793_Prompt7_1.0,6,8,3,26
student793_Prompt3_1.0,0,0,0,2
student793_Prompt8_1.0,1,4,1,8
student793_Prompt4_1.0,4,5,1,11
student793_Integration3_0.9,0,0,0,5
student794_Capstone_1.0,6,6,8,25
student794_Prompt7_1.0,3,1,2,11
student794_Prompt9_1.0,0,0,0,2
student794_Prompt3_1.0,1,4,3,17
student794_Prompt8_1.0,3,4,3,18
student794_Prompt2_1.0,3,2,8,12
student794_Prompt10_1.0,1,3,2,9
student794_Prompt1_1.0,0,0,0,2
student794_Integration3_1.0,0,0,0,5
student794_Prompt6_1.0,4,5,5,28
student795_Capstone_1.0,2,1,4,11
student795_Prompt7_1.0,1,3,4,10
student795_Prompt5_1.0,1,3,5,15
student795_Prompt9_1.0,2,2,1,10
student795_Prompt3_1.0,0,2,0,11
student795_Prompt11_1.0,2,2,3,10
student795_Prompt4_1.0,1,1,1,11
student795_Prompt10_1.0,0,0,0,11
student795_Integration3_1.0,2,3,2,14
student796_Prompt8_1.0,1,1,0,3
student796_Prompt5_1.0,2,6,2,18
student796_Prompt9_1.0,2,2,3,12
student796_Prompt3_1.0,0,0,0,5
student796_Prompt11_1.0,2,3,1,11
student796_Prompt2_1.0,0,0,0,2
student796_Prompt6_1.0,0,0,0,2
student796_Integration3_1.0,5,6,18,40
student796_Prompt10_1.0,2,1,0,8
student797_Capstone_1.0,7,3,10,28
student797_Prompt9_1.0,0,0,0,8
student797_Prompt5_1.0,1,2,1,13
student797_Prompt4_1.0,0,0,2,4
student797_Prompt3_1.0,0,0,0,6
student797_Prompt2_1.0,4,2,13,26
student797_Prompt6_1.0,0,3,2,11
student797_Prompt10_1.0,0,0,0,2
student798_Prompt7_1.0,3,4,4,21
student798_Prompt5_1.0,2,2,3,17
student798_Prompt9_1.0,2,4,3,12
student798_Prompt3_1.0,1,1,2,14
student798_Prompt2_1.0,1,0,7,15
student798_Prompt6_1.0,0,1,1,6
student798_Integration3_1.0,4,0,9,28
student798_Prompt10_1.0,1,2,3,14
student799_Capstone_0.9,3,2,9,16
student799_Prompt7_1.0,3,4,1,14
student799_Prompt2_1.0,5,0,10,8
student799_Prompt5_1.0,0,0,0,5
student799_Prompt9_1.0,0,2,1,9
student799_Prompt3_1.0,1,1,3,13
student799_Prompt11_1.0,0,0,0,5
student799_Prompt4_1.0,0,1,1,9
student799_Prompt6_1.0,0,1,0,5
student799_Integration3_1.0,6,5,6,28
student799_Prompt10_1.0,1,1,1,7
student800_Prompt9_1.0,1,1,3,11
student800_Prompt5_1.0,1,3,2,9
student800_Prompt4_1.0,2,1,2,11
student800_Prompt3_1.0,1,2,1,10
student800_Prompt11_1.0,3,3,2,8
student800_Prompt2_1.0,1,1,9,20
student800_Prompt6_1.0,0,2,1,12
student800_Integration3_1.0,1,0,0,13
student800_Prompt10_1.0,2,3,3,16
student801_Capstone_1.0,6,5,11,21
student801_Prompt7_1.0,1,3,1,9
student801_Prompt2_1.0,5,0,7,16
student801_Prompt5_1.0,0,3,0,9
student801_Prompt9_1.0,0,1,1,9
student801_Prompt3_1.0,0,0,0,5
student801_Prompt4_1.0,2,2,2,10
student801_Prompt6_1.0,0,0,2,4
student801_Integration3_1.0,4,2,6,17
student802_Prompt8_0.8,0,3,0,8
student802_Prompt2_1.0,0,0,0,2
student802_Prompt5_1.0,1,2,0,8
student802_Prompt9_1.0,1,2,1,9
student802_Integration3_1.0,2,1,4,14
student802_Prompt11_1.0,0,0,0,2
student802_Prompt4_1.0,1,3,3,19
student802_Prompt6_1.0,0,0,0,5
student802_Prompt10_1.0,0,0,0,2
student803_Prompt9_1.0,0,0,0,7
student803_Prompt2_1.0,0,0,0,2
student803_Prompt5_1.0,1,1,1,11
student803_Prompt7_1.0,1,2,1,16
student803_Prompt3_1.0,0,0,0,3
student803_Prompt8_1.0,1,0,1,11
student803_Prompt4_1.0,3,2,0,11
student803_Prompt6_1.0,0,0,0,3
student803_Integration3_0.9,3,5,6,26
student803_Prompt10_1.0,2,4,1,12
student804_Capstone_1.0,6,5,7,17
student804_Prompt7_1.0,0,2,1,6
student804_Prompt2_1.0,0,0,0,2
student804_Prompt5_1.0,1,1,0,9
student804_Prompt9_1.0,0,2,1,10
student804_Prompt3_1.0,0,1,0,5
student804_Prompt11_1.0,0,0,2,5
student804_Prompt8_1.0,1,0,1,9
student804_Prompt4_1.0,1,2,2,8
student804_Prompt6_1.0,0,2,2,8
student804_Prompt10_1.0,1,1,1,8
student805_Capstone_1.0,4,7,4,11
student805_Prompt7_1.0,0,0,0,6
student805_Prompt2_1.0,1,0,4,3
student805_Prompt5_1.0,3,4,2,17
student805_Prompt9_1.0,1,4,1,15
student805_Prompt3_1.0,0,0,0,2
student805_Prompt11_1.0,0,0,0,6
student805_Prompt8_1.0,3,5,3,14
student805_Prompt4_1.0,1,3,0,8
student805_Prompt6_1.0,1,1,0,7
student805_Prompt10_1.0,0,0,0,5
student806_Capstone_1.0,11,6,18,32
student806_Prompt7_1.0,1,3,0,9
student806_Prompt2_1.0,2,1,7,15
student806_Prompt5_1.0,3,2,2,9
student806_Prompt9_1.0,0,0,0,5
student806_Integration3_1.0,5,5,3,26
student806_Prompt8_1.0,2,2,3,11
student806_Prompt4_1.0,0,0,0,2
student806_Prompt6_1.0,0,0,0,5
student806_Prompt10_1.0,2,2,2,16
student807_Capstone_1.0,3,3,9,15
student807_Prompt7_1.0,1,5,3,16
student807_Prompt5_1.0,5,4,2,13
student807_Prompt9_1.0,5,6,5,16
student807_Prompt3_1.0,1,2,2,11
student807_Prompt11_1.0,0,0,0,3
student807_Prompt2_1.0,2,0,8,9
student807_Prompt6_1.0,0,0,0,2
student807_Integration3_1.0,3,4,12,21
student807_Prompt10_1.0,3,3,4,10
student808_Capstone_1.0,4,3,5,21
student808_Prompt8_1.0,3,2,7,17
student808_Prompt9_1.0,2,1,2,13
student808_Prompt3_1.0,0,1,1,8
student808_Prompt2_1.0,2,2,5,14
student808_Prompt6_1.0,4,2,2,34
student808_Integration3_1.0,0,0,0,5
student809_Prompt9_1.0,1,2,3,11
student809_Prompt7_1.0,1,1,1,9
student809_Prompt3_1.0,2,2,2,16
student809_Prompt8_0.0,1,6,0,11
student809_Prompt2_1.0,0,0,5,11
student809_Prompt6_1.0,0,0,0,3
student809_Integration3_0.8,2,0,0,20
student809_Prompt10_1.0,0,0,2,4
student810_Capstone_1.0,3,2,8,14
student810_Prompt7_1.0,0,0,0,5
student810_Prompt5_1.0,0,2,2,9
student810_Prompt9_1.0,3,6,2,16
student810_Prompt3_1.0,0,0,0,6
student810_Prompt11_1.0,0,3,1,4
student810_Prompt2_1.0,0,0,0,2
student810_Prompt6_1.0,0,1,1,8
student810_Integration3_1.0,2,2,5,24
student810_Prompt10_1.0,0,0,0,6
student811_Capstone_1.0,1,7,6,19
student811_Prompt8_1.0,1,3,3,10
student811_Prompt2_1.0,3,1,9,11
student811_Prompt5_1.0,1,2,4,16
student811_Prompt9_1.0,5,5,7,22
student811_Prompt3_1.0,0,0,0,3
student811_Prompt4_1.0,2,2,2,14
student811_Prompt6_1.0,1,3,1,8
student811_Integration3_1.0,5,2,12,25
student811_Prompt10_1.0,0,0,0,5
student812_Capstone_0.9,7,3,6,21
student812_Prompt8_1.0,2,3,0,9
student812_Prompt2_1.0,3,2,5,16
student812_Prompt5_1.0,3,0,2,7
student812_Prompt9_1.0,2,4,2,15
student812_Prompt3_1.0,0,0,0,2
student812_Prompt4_1.0,4,5,3,19
student812_Prompt6_1.0,0,2,0,9
student812_Integration3_1.0,3,4,3,27
student812_Prompt10_1.0,1,1,3,6
student813_Integration3_0.9,5,6,4,40
student813_Prompt8_1.0,1,1,0,5
student813_Prompt11_1.0,2,1,1,9
student813_Prompt10_1.0,3,9,3,18
student813_Prompt9_1.0,0,0,0,5
student814_Capstone_1.0,5,3,9,22
student814_Prompt7_1.0,0,3,1,11
student814_Prompt2_1.0,2,1,5,17
student814_Prompt5_1.0,1,4,5,18
student814_Prompt8_1.0,1,1,1,9
student814_Prompt3_1.0,0,1,0,6
student814_Prompt11_1.0,1,2,0,10
student814_Prompt4_1.0,0,0,0,5
student814_Prompt6_1.0,0,2,0,9
student814_Integration3_1.0,4,5,4,21
student814_Prompt10_1.0,1,2,1,8
student815_Capstone_0.9,1,0,6,5
student815_Prompt7_1.0,0,3,1,9
student815_Prompt9_1.0,0,3,1,8
student815_Prompt3_1.0,0,0,0,5
student815_Prompt11_1.0,3,2,4,13
student815_Prompt8_1.0,1,1,2,16
student815_Prompt2_1.0,4,1,8,18
student815_Prompt6_1.0,0,1,0,5
student816_Capstone_1.0,2,1,4,8
student816_Prompt7_1.0,0,3,3,15
student816_Prompt2_1.0,3,3,7,20
student816_Prompt5_1.0,0,2,1,11
student816_Prompt9_1.0,5,2,2,20
student816_Prompt3_1.0,0,0,2,4
student816_Prompt11_1.0,4,1,6,13
student816_Prompt4_1.0,0,1,2,8
student816_Prompt6_1.0,2,5,1,14
student816_Integration3_1.0,0,0,4,8
student816_Prompt10_1.0,2,2,3,7
student817_Prompt8_1.0,1,0,1,6
student817_Prompt5_1.0,1,2,2,10
student817_Prompt4_1.0,2,3,4,9
student817_Integration3_0.9,0,0,0,4
student817_Prompt9_1.0,0,2,1,9
student817_Prompt2_1.0,1,2,8,18
student817_Prompt10_1.0,1,1,1,7
student818_Capstone_1.0,1,0,5,9
student818_Prompt7_1.0,0,2,0,6
student818_Prompt2_1.0,5,0,9,19
student818_Prompt9_1.0,2,1,3,16
student818_Integration3_1.0,4,1,3,30
student818_Prompt8_1.0,3,2,5,15
student818_Prompt4_1.0,0,0,0,5
student818_Prompt6_1.0,0,2,2,12
student819_Capstone_1.0,2,1,7,11
student819_Prompt7_1.0,3,8,4,20
student819_Prompt5_1.0,1,3,2,18
student819_Prompt9_1.0,0,0,0,7
student819_Prompt3_1.0,0,1,0,9
student819_Prompt11_1.0,0,2,1,6
student819_Prompt8_1.0,0,0,2,10
student819_Prompt4_1.0,1,1,1,13
student819_Prompt6_1.0,0,0,0,2
student819_Prompt10_1.0,2,4,1,14
student820_Capstone_1.0,3,4,5,10
student820_Prompt7_1.0,0,0,0,4
