student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc14,struc15,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student1656_Prompt9_1.0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,7
student1656_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
student1656_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1656_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
student1656_Prompt8_1.0,0,0,0,2,4,0,0,1,0,0,0,1,0,0,6,5
student1656_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1656_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1656_Integration3_1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
student1657_ePortfolio_Link_0.5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4
student1657_Prompt5_1.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7
student1657_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
student1657_Prompt10_1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
student1657_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,5,8
student1657_Prompt2_1.0,2,5,0,0,0,0,0,0,4,0,0,2,0,0,0,8
student1657_Prompt3_1.0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,6
student1657_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1657_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1657_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
student1657_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
student1657_Integration3_1.0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7
student1658_Prompt2_1.0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,6
student1658_Capstone_1.0,4,5,4,0,0,1,0,2,1,1,1,16,2,0,0,14
student1658_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1658_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1658_Prompt8_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
student1658_Prompt6_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student1658_Prompt5_1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3
student1658_Prompt4_1.0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,4
student1658_Prompt10_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2
student1658_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1658_Integration3_1.0,2,1,6,0,0,0,3,3,8,0,0,0,2,0,0,7
student1659_Capstone_1.0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,21
student1659_ePortfolio_Link_0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
student1659_Prompt5_1.0,0,0,2,0,0,0,4,1,0,0,0,0,1,0,0,4
student1659_Prompt6_1.0,2,0,0,0,0,0,0,0,0,4,0,2,3,0,0,5
student1659_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1659_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
student1659_Prompt2_1.0,1,4,0,0,0,0,0,0,7,0,0,1,0,0,0,17
student1659_Prompt3_1.0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1
student1659_Prompt4_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
student1659_Prompt8_1.0,2,0,0,0,0,1,0,3,0,0,2,8,0,5,2,29
student1659_Prompt11_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
student1659_Integration3_0.9,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,4
student1660_Capstone_0.9,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,8
student1660_ePortfolio_Link_1.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,8
student1660_Prompt5_1.0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,7
student1660_Prompt6_1.0,3,0,0,0,0,0,0,2,0,4,0,2,0,0,0,7
student1660_Prompt10_1.0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,1,6
student1660_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7
student1660_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7
student1660_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,7
student1660_Prompt4_1.0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,5
student1660_Prompt8_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5
student1660_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6
student1660_Prompt7_1.0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,9
student1660_Integration3_1.0,4,0,2,0,0,0,0,4,0,0,0,2,2,0,0,12
student1661_Capstone_1.0,2,0,0,0,0,0,0,3,0,0,3,2,0,0,0,9
student1661_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6
student1661_Prompt5_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1661_Prompt6_1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
student1661_Prompt10_1.0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,11
student1661_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
student1661_Prompt2_1.0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,11
student1661_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
student1661_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
student1661_Prompt8_1.0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2
student1661_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
student1661_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
student1661_Integration3_1.0,2,1,9,0,0,0,0,3,0,1,3,1,1,0,0,9
student1662_Capstone_1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6
student1662_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1662_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5
student1662_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
student1662_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
student1662_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8
student1662_Prompt2_1.0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,10
student1662_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,11
student1662_Prompt4_1.0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0,6
student1662_Prompt8_1.0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,8,7
student1662_Prompt11_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,11
student1662_Prompt7_1.0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,8
student1662_Integration3_1.0,3,0,2,0,0,0,0,1,3,0,0,1,0,0,0,6
student1663_Capstone_1.0,7,0,0,0,4,0,2,2,0,4,1,5,4,4,0,14
student1663_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7
student1663_Prompt5_1.0,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,4
student1663_Prompt6_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,7
student1663_Prompt10_1.0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,10
student1663_Prompt9_1.0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5
student1663_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1663_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4
student1663_Prompt4_1.0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,2
student1663_Prompt8_1.0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,4
student1663_Prompt7_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6
student1663_Integration3_1.0,2,0,2,0,0,0,0,2,2,0,0,0,2,0,0,5
student1664_Capstone_0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1664_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1664_Prompt5_1.0,2,0,0,0,0,0,3,1,0,0,0,2,0,0,0,4
student1664_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1664_Prompt10_1.0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4
student1664_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3
student1664_Prompt2_1.0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,11
student1664_Prompt3_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
student1664_Prompt4_1.0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5
student1664_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1664_Prompt7_1.0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,4
student1664_Integration3_1.0,2,0,5,0,0,0,0,2,2,0,0,0,0,0,0,6
student1665_Capstone_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1665_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
student1665_Prompt5_1.0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,3
student1665_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
student1665_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student1665_Prompt9_1.0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,3
student1665_Prompt2_1.0,2,3,0,0,0,0,0,0,5,0,0,2,0,0,0,7
student1665_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1665_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
student1665_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1665_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
student1665_Integration3_1.0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,4
student1666_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,3
student1666_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
student1666_Prompt5_1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5
student1666_Prompt6_1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
student1666_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
student1666_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1666_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
student1666_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1666_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1
student1666_Prompt8_1.0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,4
student1666_Prompt11_1.0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3
student1666_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1666_Integration3_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2
student1667_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,4
student1667_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
student1667_Prompt5_1.0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,2
student1667_Prompt6_1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
student1667_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
student1667_Prompt9_1.0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,2,2
student1667_Prompt2_1.0,0,2,0,0,0,0,0,2,3,0,0,0,2,0,0,6
student1667_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1667_Prompt4_1.0,0,0,0,0,0,0,2,0,0,0,0,1,7,0,0,3
student1667_Prompt8_1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4
student1667_Prompt11_1.0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2
student1667_Prompt7_1.0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,4
student1667_Integration3_0.9,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,9
student1668_Capstone_0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3
student1668_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8
student1668_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
student1668_Prompt6_1.0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,7
student1668_Prompt10_1.0,0,0,0,0,0,4,0,2,0,0,0,2,2,0,0,7
student1668_Prompt9_0.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
student1668_Prompt2_1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4
student1668_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
student1668_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,8
student1668_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4
student1668_Prompt7_1.0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4
student1668_Integration3_0.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
student1669_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,5
student1669_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,5
student1669_Prompt5_1.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
student1669_Prompt6_1.0,1,0,2,0,0,0,0,0,0,4,0,1,0,0,0,2
student1669_Prompt10_1.0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4
student1669_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1669_Prompt2_1.0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,7
student1669_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1669_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2
student1669_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1669_Prompt11_1.0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,5
student1669_Prompt7_1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
student1669_Integration3_1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1670_Capstone_1.0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,6
student1670_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
student1670_Prompt5_1.0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,7
student1670_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
student1670_Prompt10_1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
student1670_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
student1670_Prompt2_1.0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,12
student1670_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2
student1670_Prompt4_1.0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,6
student1670_Prompt8_1.0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,5,6
student1670_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
student1670_Prompt7_1.0,0,0,0,1,10,0,0,0,0,0,0,1,1,0,0,6
student1670_Integration3_1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6
student1671_Capstone_0.9,0,1,1,0,0,0,0,5,0,0,4,0,0,0,0,11
student1671_ePortfolio_Link_1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,9
student1671_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4
student1671_Prompt6_1.0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4
student1671_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
student1671_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student1671_Prompt2_1.0,0,5,0,0,0,0,0,0,10,0,0,1,0,0,0,10
student1671_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
student1671_Prompt4_1.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,9
student1671_Prompt8_1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3
student1671_Prompt7_1.0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,7
student1671_Integration3_0.9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
student1672_Capstone_1.0,3,0,1,0,0,0,0,2,0,1,1,2,1,2,0,6
student1672_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
student1672_Prompt5_0.5,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,3
student1672_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1672_Prompt10_1.0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,3
student1672_Prompt9_1.0,1,0,0,3,0,0,0,1,0,0,0,3,0,0,5,4
student1672_Prompt2_1.0,1,6,0,0,0,0,0,0,3,0,0,1,0,0,0,7
student1672_Prompt3_0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
student1672_Prompt4_1.0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3
student1672_Prompt8_1.0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,6
student1672_Prompt11_1.0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3
student1672_Prompt7_1.0,2,0,0,0,1,0,0,2,0,3,0,2,0,0,0,7
student1672_Integration3_1.0,3,0,9,0,0,0,0,3,0,0,0,2,0,0,0,8
student1673_Capstone_1.0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,0,11
student1673_ePortfolio_Link_1.0,1,4,0,0,0,0,0,2,6,0,0,1,2,0,0,12
student1673_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
student1673_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
student1673_Prompt10_1.0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,12
student1673_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5
student1673_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1673_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,7
student1673_Prompt4_1.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5
student1673_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5
student1673_Prompt7_1.0,2,0,0,0,5,0,0,2,0,0,0,2,0,0,0,7
student1673_Integration3_0.9,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,5
student1674_Capstone_0.9,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,6
student1674_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1674_Prompt5_1.0,1,0,0,0,0,0,2,3,0,0,0,0,2,0,0,9
student1674_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1674_Prompt10_1.0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4
student1674_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
student1674_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1674_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
student1674_Prompt4_1.0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3
student1674_Prompt8_1.0,1,0,0,3,4,0,0,1,0,0,0,1,0,0,5,3
student1674_Prompt7_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student1674_Integration3_0.9,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,5
student1675_Capstone_1.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,5
student1675_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1675_Prompt5_1.0,0,0,6,0,0,0,1,1,0,0,0,0,2,0,0,2
student1675_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
student1675_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student1675_Prompt9_1.0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,5,4
student1675_Prompt2_1.0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,6
student1675_Prompt3_1.0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3
student1675_Prompt4_1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
student1675_Prompt8_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
student1675_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
student1675_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1675_Integration3_1.0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7
student1676_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1676_Capstone_0.9,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,6
student1676_ePortfolio_Link_1.0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,11
student1676_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1676_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1676_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1676_Prompt5_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1676_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student1676_Prompt10_1.0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,3
student1676_Prompt7_1.0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0,13
student1676_Integration3_0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1677_Capstone_1.0,1,0,0,0,0,0,0,2,0,0,1,1,0,6,4,6
student1677_ePortfolio_Link_1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
student1677_Prompt5_1.0,0,0,5,0,0,0,3,1,0,3,0,0,2,0,0,2
student1677_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1677_Prompt10_1.0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2
student1677_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,6,3
student1677_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2
student1677_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
student1677_Prompt8_1.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2
student1677_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1677_Prompt7_1.0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3
student1677_Integration3_1.0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,8
student1678_Capstone_1.0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,4
student1678_ePortfolio_Link_1.0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,8
student1678_Prompt5_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1678_Prompt6_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student1678_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student1678_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
student1678_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1678_Prompt3_1.0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3
student1678_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4
student1678_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1
student1678_Prompt7_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
student1678_Integration3_1.0,4,2,5,0,0,0,0,4,3,0,0,1,4,0,0,10
student1679_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,0,6
student1679_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
student1679_Prompt5_1.0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,6
student1679_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
student1679_Prompt10_1.0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,3
student1679_Prompt9_1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,5
student1679_Prompt2_1.0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,7
student1679_Prompt3_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
student1679_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1679_Prompt8_1.0,2,0,0,0,4,0,0,1,0,0,0,2,0,0,0,6
student1679_Prompt11_1.0,0,0,0,0,0,4,0,3,0,0,0,0,2,0,0,3
student1679_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1679_Integration3_1.0,1,0,14,1,0,0,0,3,0,0,0,2,0,0,0,9
student1680_Capstone_0.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
student1680_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student1680_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
student1680_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
student1680_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
student1680_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
student1680_Prompt2_1.0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,6
student1680_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student1680_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3
