student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student763_Prompt3_1.0,6,3,4,1,0,1,0,0,0,1,0,0,0,1
student763_Integration3_1.0,3,1,3,1,0,0,0,0,0,2,1,0,0,2
student763_Prompt7_1.0,4,1,5,1,1,1,0,0,1,1,3,0,0,1
student763_Prompt2_1.0,1,1,3,3,0,1,1,0,0,1,0,0,0,0
student764_Prompt9_1.0,4,10,5,1,0,1,2,0,0,1,2,0,0,1
student764_Prompt3_1.0,4,4,6,0,0,1,0,0,0,1,0,1,1,0
student764_Prompt4_1.0,4,2,3,1,0,1,0,0,2,1,3,0,1,1
student764_Prompt10_1.0,2,3,1,0,0,1,1,0,0,3,0,0,2,1
student764_Prompt5_1.0,2,6,1,0,0,1,0,1,0,1,1,0,0,1
student764_Capstone_1.0,7,3,9,2,0,0,1,1,0,2,3,1,0,0
student764_Prompt8_1.0,4,1,7,4,0,3,1,2,0,1,0,0,1,1
student764_Integration3_0.9,7,3,4,1,1,0,3,3,1,3,2,1,0,0
student764_Prompt7_1.0,3,1,4,0,2,1,0,0,0,1,2,0,0,1
student764_Prompt2_1.0,7,3,10,3,0,6,2,1,0,1,2,1,2,3
student765_Prompt9_1.0,5,8,4,1,0,1,0,0,0,2,2,1,1,0
student765_Prompt3_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student765_Prompt4_1.0,1,2,2,0,0,1,0,0,1,1,0,0,0,0
student765_Prompt10_1.0,2,3,2,0,1,1,0,0,0,2,0,0,1,1
student765_Prompt5_1.0,4,7,3,0,1,1,0,0,0,1,2,0,1,2
student765_Capstone_1.0,5,4,5,0,0,0,1,0,0,1,1,0,0,0
student765_Prompt8_1.0,3,1,5,1,0,1,0,1,0,1,0,1,0,0
student765_Integration3_1.0,2,2,4,0,0,0,0,0,1,3,2,0,0,2
student765_Prompt11_1.0,2,2,3,0,0,1,2,0,0,1,1,0,1,1
student765_Prompt7_1.0,2,1,1,0,1,0,0,0,1,2,2,0,0,0
student765_Prompt2_1.0,13,9,9,3,2,2,1,3,0,1,1,1,1,2
student766_Prompt9_1.0,3,2,3,0,0,0,0,0,0,2,2,1,0,0
student766_Prompt6_1.0,3,1,3,0,0,0,1,0,0,1,0,0,0,0
student766_Prompt4_1.0,6,3,4,0,0,0,1,0,2,1,0,1,1,0
student766_Capstone_1.0,4,2,7,0,0,0,0,0,0,0,1,1,0,0
student766_Prompt5_1.0,4,5,3,0,0,0,0,1,0,1,0,0,0,1
student766_Prompt3_1.0,3,3,3,0,0,0,0,0,0,1,1,0,0,0
student766_Integration3_1.0,8,5,6,2,0,0,2,2,0,3,2,2,1,0
student766_Prompt7_1.0,7,5,2,0,1,0,0,0,0,3,3,1,0,0
student766_Prompt2_1.0,1,1,1,0,0,2,0,0,0,1,0,0,0,1
student767_Prompt3_1.0,5,6,5,2,0,0,0,0,0,2,0,0,0,0
student767_Capstone_1.0,10,3,12,0,0,0,0,0,0,0,3,3,0,0
student767_Prompt10_1.0,10,9,7,1,1,2,1,0,0,3,3,1,2,1
student767_Prompt5_1.0,10,7,7,1,0,2,0,2,0,1,3,0,1,2
student767_Prompt6_1.0,5,5,5,0,1,0,2,0,0,1,1,0,0,0
student767_Prompt8_1.0,11,3,12,3,0,1,0,1,0,1,0,1,1,1
student767_Integration3_1.0,7,4,4,0,0,0,1,1,0,3,1,1,0,0
student767_Prompt11_1.0,5,4,2,1,0,0,0,0,0,1,1,0,1,0
student767_Prompt2_1.0,17,7,13,2,2,4,1,2,0,1,0,3,4,4
student768_Prompt9_1.0,7,4,9,2,0,1,0,1,0,2,2,1,1,0
student768_Prompt4_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student768_Prompt10_1.0,2,1,1,1,0,0,0,0,0,2,0,0,1,0
student768_Prompt8_1.0,3,2,1,0,1,0,0,0,1,3,3,0,0,0
student768_Prompt3_1.0,6,5,6,1,0,1,2,1,0,2,1,0,1,0
student768_Integration3_1.0,4,4,4,0,0,0,0,1,0,1,1,0,0,1
student768_Prompt7_1.0,4,2,5,0,0,1,1,0,1,1,1,0,1,1
student768_Prompt6_1.0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
student768_Prompt5_1.0,5,1,3,0,0,0,1,1,3,1,0,0,0,0
student768_Capstone_0.9,3,2,4,0,0,0,0,0,0,0,2,0,1,0
student768_Prompt11_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student768_Prompt2_1.0,7,0,3,1,0,1,0,1,0,1,3,0,1,0
student769_Prompt9_1.0,6,8,7,2,1,2,0,0,0,1,4,1,1,2
student769_Prompt3_1.0,4,2,3,0,0,1,0,1,0,1,0,0,1,1
student769_Prompt4_1.0,5,7,4,1,1,1,1,0,2,2,0,0,0,2
student769_Prompt10_1.0,5,2,5,1,0,1,2,1,0,2,1,1,2,1
student769_Prompt5_1.0,5,6,3,0,0,1,1,1,0,1,2,1,1,2
student769_Capstone_1.0,10,3,11,0,0,0,1,0,0,3,9,1,0,0
student769_Prompt6_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student769_Prompt8_1.0,4,3,8,2,1,1,0,1,0,1,0,1,1,1
student769_Integration3_1.0,8,4,5,1,0,3,2,1,0,3,1,1,2,0
student769_Prompt2_1.0,5,2,4,2,0,1,1,0,0,2,2,1,1,1
student770_Prompt9_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student770_Prompt3_1.0,9,4,7,1,0,0,0,1,4,1,1,0,1,0
student770_Prompt4_1.0,2,1,2,0,0,0,0,0,2,1,0,0,0,0
student770_Prompt10_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student770_Prompt5_1.0,5,5,3,0,0,0,2,1,0,1,4,0,0,1
student770_Prompt6_1.0,4,1,2,1,1,0,1,0,0,1,2,1,0,0
student770_Prompt8_1.0,9,10,13,4,1,1,2,1,0,2,4,0,3,1
student770_Capstone_1.0,5,1,12,0,0,0,2,0,0,0,3,1,0,0
student770_Prompt7_1.0,3,1,0,0,1,1,0,0,0,1,0,1,0,1
student770_Prompt2_1.0,10,3,7,2,1,1,1,1,0,2,2,0,1,0
student771_Prompt9_1.0,5,3,3,1,0,0,0,1,0,1,1,1,0,0
student771_Prompt4_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student771_Prompt10_1.0,3,7,4,1,0,0,0,0,0,2,2,0,0,0
student771_Prompt8_1.0,6,1,1,1,1,0,0,0,1,2,3,0,0,0
student771_Prompt3_1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
student771_Integration3_1.0,9,9,6,2,0,1,2,4,0,2,5,1,0,2
student771_Prompt7_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student771_Prompt6_1.0,1,0,2,0,0,2,1,0,0,1,0,0,0,1
student771_Prompt5_1.0,7,2,3,0,0,0,0,1,3,1,0,0,1,1
student771_Capstone_1.0,6,4,7,0,0,0,1,0,0,0,2,1,2,0
student771_Prompt11_1.0,3,1,2,0,0,0,0,0,0,3,3,0,1,0
student771_Prompt2_1.0,5,0,3,2,0,1,0,0,0,1,1,0,1,1
student772_Prompt9_0.5,3,3,4,0,0,1,0,0,0,1,3,0,0,0
student772_Prompt3_1.0,2,1,2,1,0,1,0,0,0,1,0,0,0,0
student772_Prompt7_0.8,4,2,2,1,2,1,0,1,1,1,3,0,0,1
student772_Prompt10_1.0,3,4,4,0,0,1,0,0,0,3,0,0,2,0
student772_Prompt6_1.0,2,2,3,0,0,0,3,0,0,1,1,0,0,0
student772_Prompt8_1.0,3,2,8,4,0,1,1,3,0,1,1,0,0,1
student772_Capstone_1.0,6,6,8,1,0,1,1,0,0,0,2,1,1,0
student772_Prompt2_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student773_Prompt9_1.0,6,1,2,0,0,1,0,0,0,2,3,0,1,1
student773_Prompt3_1.0,3,2,4,0,0,0,0,0,0,1,0,0,0,0
student773_Prompt7_1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
student773_Prompt10_0.8,2,0,2,0,0,0,1,0,0,1,0,0,0,0
student773_Prompt6_1.0,1,1,1,0,0,1,1,0,0,1,0,0,0,2
student773_Prompt8_1.0,5,5,3,0,2,1,0,1,0,2,1,1,0,1
student773_Capstone_1.0,6,3,8,0,0,0,0,0,0,1,2,1,1,0
student774_Prompt3_1.0,4,3,4,3,0,0,2,0,0,2,0,0,0,0
student774_Prompt4_1.0,5,4,3,1,0,0,0,0,0,2,1,0,0,0
student774_Prompt10_1.0,5,7,7,0,0,0,0,0,0,3,2,0,0,0
student774_Prompt5_1.0,4,6,3,0,0,0,1,1,1,1,1,1,2,1
student774_Capstone_0.9,6,4,7,1,0,1,1,0,1,1,3,1,1,0
student774_Prompt6_1.0,1,1,2,0,0,0,1,0,0,1,0,0,0,0
student774_Prompt8_1.0,7,6,6,0,1,0,0,0,0,4,3,1,0,0
student774_Integration3_1.0,5,2,2,0,0,0,1,1,0,2,0,1,0,0
student774_Prompt7_1.0,3,0,2,2,0,0,0,0,0,1,1,0,0,0
student774_Prompt2_1.0,9,1,4,3,1,0,0,2,0,1,1,0,0,0
student775_Prompt9_1.0,4,2,3,0,0,1,0,0,0,1,0,1,1,1
student775_Prompt3_1.0,0,3,2,1,0,1,0,0,0,2,0,1,0,0
student775_Prompt4_1.0,6,6,6,1,1,2,1,0,0,1,1,1,2,1
student775_Prompt10_1.0,5,13,9,2,0,1,0,0,1,3,3,0,1,1
student775_Prompt5_1.0,2,5,1,0,1,2,0,0,0,1,1,0,0,2
student775_Capstone_1.0,10,4,15,3,0,1,2,1,0,0,2,3,1,1
student775_Prompt8_1.0,1,2,1,3,0,1,0,1,0,1,1,0,0,1
student775_Integration3_0.9,6,3,3,0,0,0,2,2,0,3,0,2,0,0
student775_Prompt7_1.0,3,2,1,0,1,1,0,1,1,1,2,0,0,1
student775_Prompt2_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student776_Prompt3_1.0,1,1,3,0,0,1,0,0,0,1,0,0,0,0
student776_Prompt4_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student776_Prompt10_1.0,2,2,2,1,0,1,0,0,0,3,0,0,1,0
student776_Prompt5_1.0,6,4,4,1,0,1,1,1,3,1,4,0,1,1
student776_Capstone_1.0,8,5,11,1,0,0,3,2,0,2,4,2,1,0
student776_Prompt6_1.0,2,3,3,0,0,1,1,0,0,1,0,0,0,0
student776_Prompt8_1.0,2,1,3,2,0,1,0,2,0,1,0,0,0,0
student776_Integration3_1.0,5,8,7,4,0,1,1,0,0,3,3,1,1,0
student776_Prompt11_1.0,2,2,4,0,1,1,0,0,0,1,0,0,1,1
student776_Prompt7_1.0,4,2,1,0,1,1,0,0,1,2,2,0,0,1
student776_Prompt2_1.0,6,1,5,2,0,2,1,2,0,2,1,1,2,0
student777_Prompt9_1.0,4,4,2,1,0,0,0,0,0,1,0,0,0,0
student777_Prompt6_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student777_Prompt4_1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0
student777_Prompt10_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student777_Prompt5_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student777_Capstone_1.0,11,5,12,4,0,0,1,1,1,2,3,2,4,2
student777_Prompt3_1.0,1,2,2,0,0,1,0,0,0,1,0,0,0,1
student777_Integration3_1.0,14,14,18,3,0,1,3,2,4,2,2,0,2,2
student777_Prompt11_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student777_Prompt2_1.0,5,2,5,3,0,1,1,2,0,2,1,0,0,0
student778_Prompt9_1.0,6,1,5,3,0,1,0,0,0,4,2,0,1,0
student778_Prompt3_1.0,2,3,1,0,0,1,0,0,0,1,0,0,0,0
student778_Prompt4_1.0,7,5,5,0,0,1,0,2,3,1,1,0,1,0
student778_Prompt10_1.0,4,5,5,1,0,1,2,0,0,1,1,0,2,1
student778_Prompt5_1.0,5,7,6,0,0,1,0,1,0,2,3,0,0,2
student778_Prompt6_1.0,6,4,6,2,0,2,5,2,0,3,1,1,2,0
student778_Prompt8_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student778_Prompt11_1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
student778_Prompt7_1.0,6,6,9,4,1,1,1,1,1,2,7,0,1,1
student778_Prompt2_1.0,8,4,7,3,1,2,1,2,0,1,1,2,2,1
student779_Prompt9_1.0,2,3,3,0,0,1,0,0,0,2,1,1,0,0
student779_Prompt4_1.0,3,2,5,1,0,1,0,0,1,1,0,0,1,0
student779_Prompt10_1.0,2,3,4,0,0,2,0,0,0,3,1,0,2,0
student779_Prompt5_1.0,2,5,1,0,0,1,0,1,0,1,1,0,0,1
student779_Capstone_1.0,8,3,12,1,0,0,0,0,0,0,3,3,0,0
student779_Prompt8_1.0,5,3,8,2,1,2,0,2,0,1,0,1,1,1
student779_Integration3_1.0,3,1,1,0,0,0,1,1,0,3,0,1,0,0
student779_Prompt11_1.0,2,3,3,0,0,0,1,0,0,1,1,0,1,0
student779_Prompt2_1.0,9,3,5,3,0,2,1,2,0,1,1,1,1,2
student780_Prompt9_1.0,10,7,10,0,0,0,0,0,0,4,3,0,0,0
student780_Prompt4_1.0,3,3,4,1,0,1,1,0,2,1,0,0,1,0
student780_Prompt10_1.0,1,1,1,2,0,1,0,0,0,4,0,0,1,0
student780_Prompt8_1.0,10,6,3,2,0,1,0,2,0,2,1,0,0,1
student780_Prompt3_1.0,8,3,5,1,0,1,0,0,0,2,1,0,1,1
student780_Integration3_1.0,13,10,15,3,0,0,2,1,2,3,4,2,1,0
student780_Prompt7_1.0,2,0,1,2,1,0,0,0,0,3,3,0,0,0
student780_Prompt6_1.0,3,1,2,0,0,0,1,0,0,1,0,0,0,0
student780_Prompt5_1.0,3,6,2,1,0,0,0,0,0,2,3,0,0,1
student780_Capstone_0.9,7,8,8,2,1,0,0,0,0,0,2,0,2,0
student780_Prompt11_1.0,6,1,1,0,0,0,0,0,0,1,0,0,0,0
student780_Prompt2_1.0,4,1,5,1,0,1,1,1,0,1,3,0,0,0
student781_Prompt9_1.0,3,4,2,1,0,1,0,0,1,1,0,1,0,1
student781_Prompt3_1.0,1,3,3,0,0,3,1,0,0,1,1,0,0,0
student781_Prompt4_1.0,7,4,6,0,0,1,0,1,3,1,0,1,1,1
student781_Prompt10_1.0,3,1,2,0,0,1,0,0,0,1,0,0,0,1
student781_Prompt5_1.0,4,3,2,2,0,1,0,0,1,1,1,0,1,4
student781_Prompt6_1.0,6,2,4,0,0,2,3,2,0,3,0,2,0,1
student781_Prompt8_1.0,2,1,6,3,0,1,0,0,0,1,1,0,0,0
student781_Integration3_1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0
student781_Prompt7_1.0,4,0,5,1,1,1,0,0,1,1,5,0,0,1
student782_Prompt9_1.0,4,3,2,0,0,0,0,0,0,2,2,0,0,0
student782_Prompt3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student782_Prompt7_1.0,4,4,3,0,1,0,1,0,1,2,3,0,0,0
student782_Capstone_0.9,5,1,4,0,0,0,0,0,0,0,0,1,1,0
student782_Prompt6_1.0,6,3,4,0,0,0,0,0,1,1,3,0,0,0
student783_Prompt9_1.0,4,5,5,0,0,0,0,0,0,2,2,0,0,0
student783_Prompt3_1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0
student783_Capstone_1.0,7,3,2,1,0,1,0,0,0,1,0,0,3,1
student783_Prompt6_1.0,4,1,3,0,0,0,1,0,0,1,0,0,0,0
student784_Prompt9_1.0,5,5,3,1,1,1,0,0,1,1,3,0,0,1
student784_Prompt6_1.0,5,2,2,0,1,1,2,1,0,2,0,1,0,2
student784_Prompt7_1.0,3,1,4,0,2,1,1,0,0,1,3,0,0,1
student784_Prompt10_1.0,2,3,2,1,0,1,0,0,0,2,0,0,2,2
student784_Prompt5_1.0,5,3,4,2,0,1,0,0,0,1,3,0,1,3
student784_Capstone_1.0,5,2,5,0,0,0,0,0,0,0,1,1,0,0
student784_Prompt3_1.0,1,1,3,0,0,0,0,0,0,1,0,0,0,0
student784_Integration3_0.9,5,1,1,0,0,0,0,0,0,2,1,0,0,0
student785_Prompt9_1.0,2,4,3,1,2,1,0,0,1,1,2,0,0,1
student785_Prompt4_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student785_Prompt10_1.0,3,1,4,2,0,2,0,0,0,5,0,0,2,0
student785_Prompt8_1.0,2,2,3,5,1,2,0,1,0,1,1,0,1,1
student785_Prompt3_1.0,6,8,6,2,0,2,0,0,0,2,0,0,0,0
student785_Integration3_1.0,8,6,9,2,0,1,3,1,0,4,3,2,1,0
student785_Prompt7_1.0,4,1,3,0,1,1,0,0,1,2,2,0,0,1
student785_Prompt6_1.0,2,2,2,0,0,1,1,0,0,1,0,0,0,0
student785_Prompt5_1.0,3,4,4,0,1,1,0,1,3,1,2,0,1,2
student785_Capstone_1.0,6,8,13,4,0,0,0,0,0,0,2,1,0,0
student785_Prompt11_1.0,2,3,2,0,1,1,1,0,0,1,1,0,1,1
student785_Prompt2_1.0,4,2,6,3,0,2,3,3,0,1,1,0,0,1
student786_Prompt9_1.0,5,3,1,0,0,1,0,1,0,2,1,1,0,0
student786_Prompt3_0.5,4,2,4,0,0,2,0,0,0,1,0,1,1,1
student786_Prompt4_1.0,3,3,2,0,0,0,0,1,0,1,3,0,0,1
student786_Prompt10_1.0,3,2,2,1,0,0,0,0,0,2,0,0,1,0
student786_Prompt5_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student786_Capstone_1.0,7,4,8,1,0,1,0,0,0,2,4,1,1,0
student786_Prompt8_1.0,2,0,2,2,0,0,0,1,0,1,0,0,0,0
student786_Integration3_1.0,3,2,3,5,0,0,1,0,1,2,2,0,0,0
student786_Prompt7_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student786_Prompt2_0.5,12,4,5,4,2,2,1,5,0,2,5,0,1,0
student787_Prompt9_1.0,2,2,2,0,0,0,0,0,0,2,1,0,0,0
student787_Prompt6_1.0,1,1,2,0,0,0,1,0,0,1,0,0,0,0
student787_Prompt4_1.0,7,3,4,0,0,0,1,0,2,1,0,1,2,0
student787_Prompt10_1.0,5,5,5,1,0,0,1,0,0,3,0,0,2,0
student787_Prompt5_1.0,6,7,4,0,0,1,0,1,0,1,1,1,1,2
student787_Capstone_1.0,11,5,20,1,0,0,1,0,0,1,3,4,0,0
student787_Prompt3_1.0,2,1,3,0,0,0,0,0,0,1,0,0,0,0
student787_Integration3_1.0,9,5,7,3,0,0,0,3,0,2,2,0,1,0
student788_Prompt9_1.0,6,7,7,2,0,1,1,0,1,3,1,0,0,0
student788_Prompt3_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student788_Prompt4_1.0,5,2,3,1,0,1,0,0,2,1,2,0,1,1
student788_Prompt10_1.0,3,2,2,2,0,2,0,0,0,3,0,0,2,0
student788_Prompt5_1.0,6,6,6,2,0,1,2,1,0,1,1,1,1,1
student788_Capstone_1.0,6,2,7,0,0,0,0,0,0,0,1,1,0,0
student788_Prompt8_1.0,12,11,12,4,1,2,0,3,0,4,5,1,1,1
student788_Integration3_1.0,8,2,2,0,0,0,2,2,0,3,0,2,0,0
student788_Prompt11_1.0,7,5,6,1,0,1,0,0,0,1,0,0,2,1
student788_Prompt7_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student788_Prompt2_1.0,5,2,8,2,0,1,1,0,0,2,0,1,1,1
student789_Prompt9_1.0,3,3,1,2,0,0,0,1,0,1,1,1,0,0
student789_Prompt3_1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
student789_Prompt4_1.0,5,4,6,0,0,1,0,0,1,1,1,1,1,1
student789_Prompt6_1.0,5,0,2,0,0,0,1,0,0,1,0,0,0,0
student789_Prompt8_1.0,3,2,2,0,0,0,0,0,0,3,2,0,0,0
student789_Capstone_1.0,8,5,8,0,0,1,1,0,0,1,3,2,1,0
student789_Prompt7_1.0,4,1,1,0,1,0,0,0,0,1,0,1,0,0
student789_Prompt2_1.0,7,2,8,3,1,0,1,1,0,2,0,0,0,0
student790_Prompt6_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student790_Prompt4_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student790_Prompt10_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student790_Prompt5_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student790_Capstone_0.9,2,1,1,0,0,0,0,0,0,0,0,0,0,0
student790_Prompt8_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student790_Integration3_1.0,6,1,2,0,0,0,2,1,0,4,2,1,0,0
student790_Prompt11_1.0,1,0,2,0,0,0,0,0,0,1,0,0,0,0
student791_Prompt9_1.0,7,4,3,2,0,0,1,1,0,2,4,0,0,0
student791_Prompt6_1.0,4,5,6,0,0,0,2,0,0,1,1,0,0,0
student791_Prompt4_1.0,6,3,4,1,0,0,1,1,2,2,1,0,1,0
student791_Prompt10_1.0,8,3,6,1,0,0,0,0,0,1,1,1,1,0
student791_Prompt5_1.0,8,6,2,0,0,0,0,0,0,1,5,0,0,2
student791_Prompt3_1.0,10,1,4,0,0,1,0,0,0,1,2,0,1,1
student791_Prompt7_1.0,11,2,6,2,2,0,0,0,1,2,5,3,0,0
student791_Prompt2_1.0,2,0,3,2,0,0,1,0,0,2,1,0,0,0
student792_Prompt9_1.0,6,7,9,3,0,1,2,1,0,2,4,1,4,0
student792_Prompt3_1.0,1,1,3,0,0,1,0,0,0,1,0,0,0,0
student792_Prompt7_1.0,6,3,3,0,2,1,0,0,1,2,2,1,1,1
student792_Prompt10_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student792_Prompt5_1.0,5,6,4,0,0,0,0,2,1,1,2,0,2,1
student792_Capstone_1.0,7,4,5,1,0,0,1,0,0,0,1,1,1,0
student792_Prompt8_1.0,1,0,2,2,0,0,0,1,0,1,0,0,0,0
student792_Integration3_0.9,8,5,11,4,0,0,2,2,0,3,0,1,0,0
student792_Prompt2_1.0,6,1,2,3,0,1,1,2,0,2,1,0,0,0
student793_Prompt9_1.0,2,2,2,0,0,1,0,0,0,1,1,0,0,1
student793_Prompt6_1.0,2,3,3,0,0,1,1,0,0,1,0,0,0,0
student793_Prompt4_1.0,5,2,3,0,0,1,0,0,0,1,0,0,1,1
student793_Prompt10_1.0,5,3,1,0,0,1,0,0,0,2,0,0,1,1
student793_Prompt5_1.0,3,2,1,0,0,1,0,0,0,1,2,0,0,2
student793_Prompt8_1.0,2,1,2,1,0,1,0,1,0,1,0,0,0,1
student793_Integration3_1.0,9,9,7,3,0,0,1,4,0,4,4,1,1,0
student793_Prompt11_1.0,3,3,4,0,0,1,1,0,0,0,1,1,1,1
student793_Prompt7_1.0,6,0,0,0,1,1,0,1,1,1,2,0,0,1
student794_Prompt9_1.0,4,3,2,0,0,1,0,0,0,2,3,0,0,1
student794_Prompt6_1.0,3,3,4,0,0,1,1,0,0,1,0,1,1,0
student794_Prompt4_1.0,3,6,2,1,0,1,0,0,0,2,0,0,1,0
student794_Prompt10_1.0,4,2,4,1,0,3,1,0,0,4,2,0,3,0
student794_Prompt5_1.0,1,5,0,0,0,1,0,0,0,1,2,0,0,5
student794_Prompt3_1.0,4,3,4,1,0,1,0,0,0,1,0,0,0,0
student794_Integration3_1.0,5,2,2,0,0,0,1,1,0,2,0,1,0,0
student794_Prompt11_1.0,3,1,3,1,0,1,2,1,0,1,1,0,2,0
student794_Prompt2_1.0,6,1,8,3,1,2,3,1,0,2,2,0,0,2
student795_Prompt9_1.0,15,3,7,2,0,2,0,1,0,2,4,0,0,0
student795_Prompt3_1.0,12,2,5,1,0,0,0,0,0,2,1,0,0,0
student795_Prompt4_0.0,7,1,1,0,0,0,0,0,1,1,1,0,0,0
student795_Capstone_1.0,5,2,8,1,0,0,0,0,0,0,1,1,0,0
student795_Prompt5_1.0,13,7,8,1,0,2,1,2,3,1,1,1,3,1
student795_Prompt6_1.0,5,4,4,0,0,2,1,0,1,1,1,0,0,0
student795_Prompt8_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student795_Integration3_1.0,12,4,12,4,1,0,3,2,1,3,0,2,1,0
student795_Prompt7_1.0,6,3,4,0,1,1,2,0,0,3,3,2,1,0
student795_Prompt2_1.0,10,2,4,4,0,1,1,2,0,2,3,0,0,1
student796_Prompt9_1.0,4,4,3,0,1,1,0,0,0,1,1,0,0,1
student796_Prompt6_1.0,1,1,1,0,0,1,1,0,0,1,0,0,0,2
student796_Prompt7_1.0,3,0,3,1,1,1,0,0,0,1,6,0,0,1
student796_Prompt10_1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
student796_Prompt5_1.0,2,5,0,1,0,2,0,0,0,1,2,0,0,2
student796_Prompt3_1.0,4,1,3,1,0,1,0,0,0,1,1,0,0,1
student796_Integration3_1.0,11,5,6,1,0,3,1,0,1,3,0,2,3,1
student796_Prompt2_1.0,6,1,7,3,0,3,1,2,0,2,3,1,2,0
student797_Prompt9_1.0,3,2,2,0,1,2,0,0,0,1,3,0,0,2
student797_Prompt6_1.0,3,1,2,0,0,2,0,0,0,1,0,1,1,2
student797_Prompt7_1.0,1,1,2,0,1,0,1,0,0,1,0,0,0,0
student797_Prompt10_1.0,3,5,4,1,0,1,0,0,0,2,2,1,1,1
student797_Prompt5_1.0,2,1,2,0,0,0,0,0,2,1,0,0,0,0
student797_Capstone_1.0,9,3,10,2,0,0,0,0,0,0,3,2,0,0
student797_Prompt3_0.5,1,1,2,0,0,1,0,0,0,1,0,0,0,1
student797_Integration3_1.0,9,2,3,0,0,0,3,3,0,3,0,2,0,0
student797_Prompt11_1.0,5,0,3,1,0,0,0,0,0,1,1,0,0,0
student797_Prompt2_1.0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
student798_Prompt9_1.0,5,1,1,0,0,0,0,0,0,1,0,0,0,0
student798_Prompt3_1.0,4,1,3,1,0,2,0,0,0,1,2,0,1,0
student798_Prompt4_1.0,2,1,3,1,0,2,0,0,1,1,0,0,2,0
student798_Prompt10_1.0,6,5,4,0,0,0,0,0,0,1,2,0,0,0
student798_Prompt5_1.0,2,6,2,1,0,1,0,1,0,1,3,0,0,1
student798_Prompt6_1.0,4,1,3,0,0,2,1,0,0,1,0,0,0,1
student798_Prompt8_1.0,3,1,2,2,1,0,0,1,1,2,2,0,0,0
student798_Prompt7_1.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
student798_Prompt2_1.0,7,3,3,1,0,1,1,1,0,1,0,1,1,1
student799_Prompt3_1.0,1,1,2,0,0,1,0,0,0,1,0,0,0,1
student799_Prompt7_1.0,5,2,3,0,1,1,1,0,1,2,2,1,1,0
student799_Prompt10_1.0,2,0,1,1,0,1,0,0,0,2,0,0,1,0
student799_Prompt5_1.0,4,5,3,0,0,1,0,2,0,1,1,1,1,3
student799_Capstone_1.0,5,3,7,4,0,0,1,0,0,2,4,1,0,0
student799_Prompt6_1.0,1,2,2,0,0,1,1,0,0,1,0,0,0,0
student799_Prompt8_1.0,3,1,3,2,0,1,0,1,0,1,0,0,0,1
student799_Integration3_1.0,7,3,4,0,0,0,2,1,1,2,0,1,0,0
student799_Prompt11_1.0,4,4,5,1,0,1,1,0,0,1,1,1,2,0
student799_Prompt2_1.0,3,1,3,1,0,2,1,1,0,2,0,1,1,0
student800_Prompt9_1.0,4,7,3,0,0,0,0,0,0,2,1,0,0,0
student800_Prompt3_1.0,1,1,3,0,0,1,0,0,0,1,0,0,0,0
