student_assignment_grade,struc0,struc1,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9,struc10,struc11,struc12,struc13,struc14,struc15
student782_Prompt4_1.0,1,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student782_Prompt9_1.0,2,0,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student782_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student782_Prompt7_0.8,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt11_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt8_1.0,2,2,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student783_Integration3_0.9,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt5_1.0,7,5,6,31,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt3_1.0,4,6,3,31,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt10_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt9_1.0,4,7,5,33,1,1,1,1,1,1,1,1,1,1,1,1
student783_Prompt6_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student784_Capstone_1.0,6,5,13,27,1,1,1,1,1,1,1,1,1,1,1,1
student784_Prompt2_1.0,1,1,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student784_Prompt4_1.0,2,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student784_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student784_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student784_Prompt7_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student784_Prompt8_1.0,4,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt11_1.0,2,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student785_Capstone_0.9,2,2,6,9,1,1,1,1,1,1,1,1,1,1,1,1
student785_Integration3_0.9,0,1,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt5_1.0,0,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt4_1.0,2,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt3_1.0,1,1,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt10_1.0,2,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student785_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt9_1.0,1,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt7_0.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student785_Prompt8_1.0,2,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt8_1.0,5,3,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt2_1.0,1,2,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt9_1.0,1,4,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt10_1.0,4,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student786_ePortfolio Link_1.0,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt6_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student786_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student787_ePortfolio Link_1.0,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student787_Capstone_1.0,1,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt2_1.0,0,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt5_1.0,3,5,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt4_1.0,0,2,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt10_1.0,3,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt9_1.0,1,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt6_1.0,2,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt7_1.0,4,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student787_Prompt8_1.0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student788_Prompt11_1.0,4,3,4,14,1,1,1,1,1,1,1,1,1,1,1,1
student788_Capstone_1.0,8,7,14,45,1,1,1,1,1,1,1,1,1,1,1,1
student788_Prompt9_1.0,2,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student788_Prompt4_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student788_ePortfolio Link_1.0,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student788_Prompt7_1.0,3,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student788_Prompt8_1.0,4,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student789_Capstone_1.0,0,3,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt5_1.0,2,5,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt4_1.0,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt3_1.0,0,1,4,14,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt10_1.0,5,1,5,21,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt7_1.0,6,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student789_Integration3_1.0,4,5,5,21,1,1,1,1,1,1,1,1,1,1,1,1
student789_Prompt8_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student790_Capstone_0.9,10,7,12,23,1,1,1,1,1,1,1,1,1,1,1,1
student790_Prompt2_1.0,1,1,5,13,1,1,1,1,1,1,1,1,1,1,1,1
student790_Prompt9_1.0,6,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student790_Prompt7_1.0,2,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student790_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student790_Prompt10_1.0,0,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student790_Prompt6_1.0,1,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student790_Integration3_0.9,5,5,4,22,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt11_1.0,3,3,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt8_1.0,1,2,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt2_1.0,3,1,8,19,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt5_1.0,3,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt4_1.0,1,2,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt3_1.0,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt10_1.0,3,2,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt9_1.0,1,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student791_Prompt6_1.0,2,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student791_Integration3_1.0,0,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student791_ePortfolio Link_0.5,1,0,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt11_1.0,7,4,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student792_Integration3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt9_1.0,2,3,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt4_1.0,2,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt10_1.0,4,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt2_1.0,2,5,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student792_Prompt7_1.0,2,0,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt11_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt8_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt2_1.0,2,4,6,23,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt5_1.0,5,2,1,19,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt4_1.0,5,2,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt3_1.0,1,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt10_1.0,4,4,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt9_1.0,2,3,5,13,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt6_1.0,5,4,2,23,1,1,1,1,1,1,1,1,1,1,1,1
student793_Prompt7_1.0,6,5,5,25,1,1,1,1,1,1,1,1,1,1,1,1
student793_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student794_Capstone_1.0,2,2,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt2_1.0,0,0,5,12,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt5_1.0,2,1,6,18,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt4_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt3_1.0,0,0,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt10_1.0,3,2,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt9_1.0,1,2,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student794_Prompt6_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student794_Integration3_1.0,6,9,10,27,1,1,1,1,1,1,1,1,1,1,1,1
student794_ePortfolio Link_1.0,0,1,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student795_Capstone_1.0,3,5,7,28,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt9_1.0,0,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt5_1.0,2,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt4_1.0,6,5,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt10_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student795_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt6_1.0,1,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt7_1.0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student795_Prompt8_1.0,3,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt11_1.0,3,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1
student796_Capstone_1.0,2,3,7,20,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt2_1.0,2,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt5_0.5,3,2,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt3_0.0,1,0,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt10_1.0,2,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt6_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student796_Integration3_0.9,0,2,0,23,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt8_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt4_0.5,0,2,5,15,1,1,1,1,1,1,1,1,1,1,1,1
student796_Prompt9_1.0,4,0,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student796_ePortfolio Link_1.0,2,2,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student797_Capstone_1.0,8,6,6,18,1,1,1,1,1,1,1,1,1,1,1,1
student797_Integration3_1.0,0,0,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student797_Prompt9_1.0,2,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student797_Prompt4_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student797_Prompt2_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student797_ePortfolio Link_1.0,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student797_Prompt6_1.0,5,3,6,21,1,1,1,1,1,1,1,1,1,1,1,1
student797_Prompt8_1.0,3,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student798_Capstone_1.0,3,3,5,12,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt2_1.0,4,3,5,26,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt5_1.0,3,3,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt4_1.0,2,1,6,23,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt10_1.0,1,0,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student798_ePortfolio Link_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt9_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt7_1.0,5,2,1,23,1,1,1,1,1,1,1,1,1,1,1,1
student798_Prompt8_1.0,3,4,6,10,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt11_1.0,1,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student799_Capstone_1.0,7,6,11,24,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt5_1.0,2,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt3_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt9_1.0,4,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt6_1.0,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt8_1.0,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt4_1.0,2,2,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student799_Integration3_1.0,6,6,7,31,1,1,1,1,1,1,1,1,1,1,1,1
student799_ePortfolio Link_1.0,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student799_Prompt7_1.0,3,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student800_ePortfolio Link_1.0,0,0,4,18,1,1,1,1,1,1,1,1,1,1,1,1
student800_Capstone_1.0,7,1,6,19,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt2_1.0,3,3,7,11,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt5_1.0,2,1,4,16,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt4_1.0,2,2,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt3_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt10_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt9_1.0,5,5,7,22,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt6_1.0,3,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student800_Integration3_1.0,4,7,8,25,1,1,1,1,1,1,1,1,1,1,1,1
student800_Prompt8_1.0,3,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student801_Capstone_1.0,0,0,2,5,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt2_1.0,2,1,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt5_1.0,4,1,3,21,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt10_1.0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt6_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student801_Integration3_1.0,2,7,9,18,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt8_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt4_1.0,6,4,1,26,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt9_1.0,7,4,3,27,1,1,1,1,1,1,1,1,1,1,1,1
student801_ePortfolio Link_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student801_Prompt7_1.0,7,2,0,17,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt8_1.0,0,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt2_1.0,2,2,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt5_1.0,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt4_1.0,0,0,4,21,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt3_1.0,0,0,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt10_1.0,3,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student802_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt6_1.0,2,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student802_Prompt7_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt7_1.0,3,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt11_1.0,3,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt8_1.0,4,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt2_1.0,1,2,8,15,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt5_1.0,2,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt4_1.0,3,3,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt10_1.0,4,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt9_1.0,2,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student803_Prompt6_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student803_Integration3_0.9,3,2,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student804_ePortfolio Link_1.0,2,3,7,21,1,1,1,1,1,1,1,1,1,1,1,1
student804_Capstone_1.0,6,2,7,25,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt2_1.0,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt5_1.0,4,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt4_1.0,2,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt3_1.0,2,2,7,28,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt10_1.0,5,3,3,18,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt9_1.0,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt6_1.0,2,0,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt7_1.0,3,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student804_Prompt8_1.0,2,2,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt8_1.0,3,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt2_0.5,3,2,8,12,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt5_1.0,1,0,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt4_1.0,2,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt3_1.0,2,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt10_0.0,2,2,7,16,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt9_1.0,2,2,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student805_Prompt6_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student805_Integration3_0.9,0,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student805_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student806_Capstone_1.0,1,1,5,9,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt5_1.0,6,6,6,26,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt4_1.0,6,7,3,22,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt3_1.0,4,3,0,19,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt10_1.0,2,1,0,17,1,1,1,1,1,1,1,1,1,1,1,1
student806_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt6_1.0,0,1,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt7_1.0,5,3,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student806_Prompt8_1.0,3,4,7,17,1,1,1,1,1,1,1,1,1,1,1,1
student807_Capstone_1.0,1,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student807_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student807_Prompt9_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student807_Prompt3_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student807_Prompt10_1.0,7,2,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student807_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student807_Prompt6_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student807_Prompt8_1.0,5,3,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student808_Capstone_0.9,1,1,6,9,1,1,1,1,1,1,1,1,1,1,1,1
student808_Prompt2_1.0,2,2,6,18,1,1,1,1,1,1,1,1,1,1,1,1
student808_Prompt4_1.0,0,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student808_Prompt3_1.0,1,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student808_Prompt10_1.0,1,4,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student808_Prompt7_1.0,3,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student808_Prompt6_1.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student808_Integration3_1.0,4,4,4,24,1,1,1,1,1,1,1,1,1,1,1,1
student808_ePortfolio Link_1.0,0,0,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student809_Integration3_0.9,1,2,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt5_1.0,2,1,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt4_1.0,2,4,5,18,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt3_1.0,2,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt10_1.0,3,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt2_1.0,1,2,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt9_1.0,0,2,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student809_Prompt7_1.0,6,2,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student810_Capstone_1.0,3,2,8,16,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt5_1.0,1,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt4_1.0,4,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt3_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt9_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student810_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt7_1.0,2,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student810_Prompt8_1.0,5,2,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt11_1.0,3,4,11,14,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt5_1.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt7_1.0,2,3,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt10_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student811_ePortfolio Link_1.0,3,0,9,30,1,1,1,1,1,1,1,1,1,1,1,1
student811_Prompt6_1.0,2,3,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student811_Integration3_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student812_Prompt8_1.0,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student812_Integration3_1.0,7,4,8,23,1,1,1,1,1,1,1,1,1,1,1,1
student812_Prompt5_1.0,3,3,3,20,1,1,1,1,1,1,1,1,1,1,1,1
student812_Prompt3_0.0,2,1,2,20,1,1,1,1,1,1,1,1,1,1,1,1
student812_Prompt9_1.0,4,2,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student812_Prompt6_1.0,3,2,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt11_1.0,3,3,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student813_Capstone_1.0,1,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt2_1.0,1,2,6,18,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt5_1.0,2,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt4_1.0,1,3,6,23,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt3_1.0,4,3,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt10_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt7_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student813_Prompt9_1.0,3,0,4,26,1,1,1,1,1,1,1,1,1,1,1,1
student813_Integration3_1.0,6,9,6,24,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt11_1.0,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student814_Capstone_1.0,3,3,10,24,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt2_1.0,1,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt5_1.0,4,6,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt3_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt10_1.0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
student814_Integration3_1.0,1,2,5,17,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt8_1.0,1,1,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt4_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt9_1.0,3,0,2,12,1,1,1,1,1,1,1,1,1,1,1,1
